,dr2_source_id,dr3_source_id,Cluster,plx_cluster,e_plx_cluster,SimbadName_cluster,skymapper_id,sdss_id,twomass_id,allwise_id,ra2000,dec2000,gmag,bpmag,dr2_bp_flux_over_error,rpmag,dr2_rp_flux_over_error,parallax,parallax_error,ruwe,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_n_obs,gmag_edr3,bpmag_edr3,rpmag_edr3,r_lo_geo,r_med_geo,r_hi_geo,r_lo_photogeo,r_med_photogeo,r_hi_photogeo,objid_FUV,FUVmag,e_FUVmag,Fafl,objid_NUV,NUVmag,e_NUVmag,Nafl,psfMag_uSDSS,psfMagErr_uSDSS,psfMag_gSDSS,psfMagErr_gSDSS,psfMag_rSDSS,psfMagErr_rSDSS,psfMag_iSDSS,psfMagErr_iSDSS,psfMag_zSDSS,psfMagErr_zSDSS,u_flags,u_nimaflags,u_ngood,u_psf,e_u_psf,v_flags,v_nimaflags,v_ngood,v_psf,e_v_psf,g_flags,g_nimaflags,g_ngood,g_psf,e_g_psf,r_flags,r_nimaflags,r_ngood,r_psf,e_r_psf,i_flags,i_nimaflags,i_ngood,i_psf,e_i_psf,z_flags,z_nimaflags,z_ngood,z_psf,e_z_psf,j_m,j_msigcom,h_m,h_msigcom,k_m,k_msigcom,ph_qual_2MASS,rd_flg,bl_flg,cc_flg,use_src,w1mpro,w1sigmpro,w2mpro,w2sigmpro,w3mpro,w3sigmpro,w4mpro,w4sigmpro,cc_flags_WISE,ext_flg_WISE,ph_qual_WISE,moon_lev_WISE,asassn_name,Mean Vmag_ASASSN,amplitude_ASASSN,period_ASASSN,Type_ASASSN,class_probability_ASASSN
7264,604916426764198400,604916426764198400,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671262272290978,08512935+1145275 ,J085129.34+114527.5,132.8723101031955,11.757679742187731,12.682125,13.161908,1055.1997,12.059314,1900.2625,1.1971104721244714,0.01565709,0.934241,161070.32052530546,27.734665,424,12.669828,13.133375,12.048297,810.0509,820.6194,832.5765,808.83655,820.18066,830.76227,6377811980464426163,,,0,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,11.287,0.022,10.864,0.02,10.754,0.017,AAA,222,111,000,1,10.706,0.022,10.775,0.021,10.605,0.114,8.75,0.461,0000,0,AABC,0000,ASASSN-V J085129.25+114526.6,12.83,0.07,,ROT:    ,0.885
7265,604916495483676416,604916495483676416,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671262272291040,08512852+1145338 ,J085128.52+114533.8,132.86883897960615,11.75941669968401,15.507193,16.049461,253.43715,14.810053,639.8302,1.1119559617818506,0.03683624,1.0360253,11983.675649573053,3.2591321,412,15.490891,16.02723,14.798805,840.47723,866.5902,898.76544,836.0835,859.06335,883.94885,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.968,0.024,13.419,0.026,13.327,0.03,AAA,222,111,000,1,13.237,0.042,13.318,0.047,11.503,,8.48,,0000,0,AAUU,0000,                            ,,,,        ,
7266,604916525547792256,604916525547792256,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,-9223372036854775808,08513262+1145598 ,J085132.60+114559.8,132.88595164363375,11.766621738723888,18.299997,19.48915,30.670694,17.124186,122.2526,1.5134773024199086,0.17040873,1.0126323,953.8858094401365,1.567516,399,18.238626,19.599989,17.126713,578.9024,648.2113,734.9069,550.8079,589.7348,639.3026,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,15.614,0.061,14.954,0.066,14.768,0.089,AAA,222,111,000,1,14.608,0.037,14.546,0.061,12.55,,8.748,,dd00,0,AAUU,0000,                            ,,,,        ,
7267,604916529843404928,604916529843404928,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,-9223372036854775808,08513368+1146160 ,                   ,132.8903496684801,11.771155105402007,17.517017,18.339361,60.48465,16.572638,200.93787,1.1269149169449653,0.105563484,1.0315214,1912.4145035342478,1.5772825,431,17.483412,18.393568,16.571665,795.6667,872.1964,972.39484,789.2249,845.9257,903.9892,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,15.474,0.051,14.777,0.064,14.517,0.07,AAA,222,111,000,1,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,
7268,604916529843405696,604916529843405696,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671262272291017,08513424+1145535 ,J085134.23+114553.5,132.8926920217882,11.76487929654251,14.723096,15.181592,625.9459,14.108016,1001.9591,1.065430474236935,0.030392066,1.0980289,24561.868448511406,4.84695,409,14.711714,15.157405,14.099695,866.76086,893.4388,911.8412,871.55804,894.71497,917.58435,6377811980464426222,,,0,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.374,0.022,12.976,0.023,12.852,0.023,AAA,222,111,000,1,12.82,0.024,12.927,0.029,12.226,,8.699,,0000,0,AAUU,0000,                            ,,,,        ,
7269,604916529843406976,604916529843406976,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671262272291030,08513335+1145596 ,J085133.34+114559.7,132.88898569891924,11.766589882895014,14.993261,15.414267,596.0776,14.4085655,545.42786,1.1916506765624693,0.032036684,0.9701502,19193.40799231789,4.051759,422,14.979486,15.391625,14.401373,789.5142,810.8143,833.6919,790.36835,808.7069,831.14734,6377811980464426232,,,0,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.724,0.024,13.314,0.026,13.276,0.031,AAA,222,111,000,1,13.172,0.024,13.243,0.03,12.324,,8.762,,0000,0,AAUU,0000,                            ,,,,        ,
7270,604916559907415040,604916559907415040,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671262272290957,08513600+1146335 ,J085136.00+114633.5,132.90004287159073,11.776000704733654,12.52575,12.89449,557.103,11.999415,935.52844,1.146439920421915,0.015513437,0.97444904,186065.82007977963,73.08054,410,12.513201,12.871524,11.988874,842.813,853.72546,864.71155,838.95135,851.91376,865.02545,6377811980464426152,,,0,6377811980464426152,18.2118,0.0398,0,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,11.38,0.021,11.075,0.022,11.0,0.018,AAA,222,111,000,1,10.94,0.022,11.003,0.022,11.061,0.146,8.299,,0000,0,AABU,0000,                            ,,,,        ,
7271,604916559907536512,604916559907536512,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,-9223372036854775808,08513704+1146329 ,                   ,132.9043965102309,11.775818032831385,18.502386,19.5174,30.15509,17.307947,91.0797,0.7061863985512302,0.17831962,1.0116261,784.1367765436835,1.0787776,420,18.451387,19.762184,17.316462,1141.4496,1442.046,1851.3616,1150.6007,1285.6012,1929.231,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,15.83,0.065,15.382,0.105,15.08,0.111,AAB,222,111,c00,1,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,
7272,604916564203137280,604916564203137280,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671262272290969,08513724+1146557 ,J085137.24+114655.6,132.90521033233992,11.782151076354893,13.860954,14.193665,897.5868,13.368286,977.3541,1.1426469907698855,0.020119041,1.1085026,54405.682487719096,8.702234,440,13.848256,14.174267,13.359042,827.34503,841.24316,855.6588,833.1133,847.7731,861.61505,6377811980464426284,,,0,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.785,0.021,12.459,0.023,12.422,0.023,AAA,222,111,000,1,12.38,0.022,12.461,0.024,12.144,0.409,8.799,,0000,0,AACU,0000,                            ,,,,        ,
7273,604916594267287040,604916594267287040,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,-9223372036854775808,08513041+1147016 ,                   ,132.87675920751914,11.783777707493265,17.212433,17.940437,53.859962,16.304045,199.57173,1.1085106570162568,0.10593823,0.9985821,2523.414630892164,1.7846295,383,17.182396,17.998962,16.298824,811.62384,879.9613,946.97424,792.1918,850.7767,906.42474,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,14.939,0.058,14.288,0.065,14.553,0.085,AAA,222,111,ccc,1,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,
7274,604916598562882048,604916598562882048,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671262272291000,08513237+1146456 ,J085132.37+114645.4,132.88491613752532,11.779359998445289,14.420352,14.78819,596.8233,13.884427,1112.4802,1.0839366750866792,0.02347455,0.97730994,32496.617286127555,5.639443,453,14.407771,14.76915,13.874743,873.3976,892.83453,913.3284,870.0188,886.36475,903.23596,6377811980464426286,,,0,6377811980464426286,20.3387,0.1307,1,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.233,0.022,12.899,0.023,12.805,0.026,AAA,222,111,000,1,12.705,0.024,12.791,0.027,12.156,,8.528,,hh00,0,AAUU,0000,                            ,,,,        ,
7275,604916598562883456,604916598562883456,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,-9223372036854775808,08513214+1146365 ,                   ,132.8839473161818,11.776829608658394,17.761774,18.789888,64.20396,16.679092,167.31252,1.329817098852759,0.11543545,0.99996763,1539.1516767713347,1.3879017,446,17.719164,18.872446,16.68363,685.1133,739.66815,803.15314,638.2128,677.06647,719.9713,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,15.256,0.046,14.541,0.053,14.463,0.074,AAA,222,111,000,1,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,
7276,604916598562883968,604916598562883968,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,-9223372036854775808,08513215+1146269 ,J085132.13+114627.0,132.88399546161892,11.77417234522376,15.999719,16.639511,330.99335,15.220988,524.26904,1.1983536199850642,0.050424512,0.92961067,7617.2196097664955,2.6215107,415,15.982876,16.620945,15.213688,769.32043,812.37665,846.1519,764.8804,791.2925,818.74176,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,14.24,0.026,13.68,0.031,13.538,0.034,AAA,222,111,000,1,13.337,0.024,13.381,0.031,12.099,0.418,8.816,,dd00,1,AACU,0000,                            ,,,,        ,
