dr2_source_id,dr3_source_id,Cluster,plx_cluster,e_plx_cluster,SimbadName_cluster,skymapper_id,sdss_id,twomass_id,allwise_id,ra2000,dec2000,gmag,bpmag,dr2_bp_flux_over_error,rpmag,dr2_rp_flux_over_error,parallax,parallax_error,ruwe,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_n_obs,gmag_edr3,bpmag_edr3,rpmag_edr3,r_lo_geo,r_med_geo,r_hi_geo,r_lo_photogeo,r_med_photogeo,r_hi_photogeo,objid_FUV,FUVmag,e_FUVmag,Fafl,objid_NUV,NUVmag,e_NUVmag,Nafl,psfMag_uSDSS,psfMagErr_uSDSS,psfMag_gSDSS,psfMagErr_gSDSS,psfMag_rSDSS,psfMagErr_rSDSS,psfMag_iSDSS,psfMagErr_iSDSS,psfMag_zSDSS,psfMagErr_zSDSS,u_flags,u_nimaflags,u_ngood,u_psf,e_u_psf,v_flags,v_nimaflags,v_ngood,v_psf,e_v_psf,g_flags,g_nimaflags,g_ngood,g_psf,e_g_psf,r_flags,r_nimaflags,r_ngood,r_psf,e_r_psf,i_flags,i_nimaflags,i_ngood,i_psf,e_i_psf,z_flags,z_nimaflags,z_ngood,z_psf,e_z_psf,j_m,j_msigcom,h_m,h_msigcom,k_m,k_msigcom,ph_qual_2MASS,rd_flg,bl_flg,cc_flg,use_src,w1mpro,w1sigmpro,w2mpro,w2sigmpro,w3mpro,w3sigmpro,w4mpro,w4sigmpro,cc_flags_WISE,ext_flg_WISE,ph_qual_WISE,moon_lev_WISE,asassn_name,Mean Vmag_ASASSN,amplitude_ASASSN,period_ASASSN,Type_ASASSN,class_probability_ASASSN
604918247830308096,604918247830308096,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,-9223372036854775808,08513306+1151160 ,J085133.06+115115.9,132.88778452600891,11.854457738544077,15.036922,15.4669075,555.3251,14.439218,1091.2902,1.2078695398045902,0.030542467,1.009453,18460.19048297678,4.3994303,427,15.021776,15.445477,14.4307995,777.4196,800.5753,816.5584,775.4505,795.5922,811.4465,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.746,0.026,13.345,0.024,13.226,0.03,AAA,222,111,000,1,13.153,0.024,13.213,0.031,12.403,,8.639,,d000,0,AAUU,0000,                            ,,,,        ,
604918247830309376,604918247830309376,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,-9223372036854775808,08513191+1151166 ,J085131.91+115116.6,132.88298821030583,11.854628827514908,13.864686,14.185868,931.9019,13.377526,1299.7863,1.1551143577898344,0.019297117,0.99432695,54254.888107675615,10.172949,389,13.85127,14.16859,13.367574,820.3185,835.58276,848.4906,820.62823,833.91766,851.64825,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.835,0.023,12.503,0.022,12.442,0.021,AAA,222,111,000,1,12.406,0.023,12.43,0.024,11.771,0.312,8.754,,dh00,0,AABU,0000,                            ,,,,        ,
604918247830312576,604918247830312576,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,-9223372036854775808,08512996+1151090 ,J085129.95+115109.0,132.87484947400415,11.852517376615623,13.957524,14.279541,1361.2817,13.473656,1496.3973,1.1614754067924695,0.020448664,0.97814876,49836.97255076211,9.185844,393,13.943488,14.260462,13.463041,822.8356,833.8639,848.7944,811.9228,825.0617,840.4227,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.926,0.022,12.63,0.023,12.599,0.025,AAA,222,111,000,1,12.539,0.023,12.618,0.027,12.373,0.521,8.82,,dh00,0,AACU,0000,                            ,,,,        ,
604918282190042496,604918282190042496,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,-9223372036854775808,08513517+1151394 ,J085135.16+115139.4,132.8965690039923,11.860975181554217,15.104297,15.522216,491.36566,14.519945,657.1707,1.21982311388985,0.03369511,1.0933651,17349.16047139139,4.244872,389,15.08917,15.499906,14.508126,777.8909,793.1565,814.8888,773.4423,790.0758,811.06757,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.848,0.021,13.474,0.026,13.41,0.035,AAA,222,111,000,1,13.358,0.025,13.444,0.032,12.219,,8.765,,d000,0,AAUU,0000,                            ,,,,        ,
604918316549769728,604918316549769728,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671262272356450,08515653+1148125 ,J085156.53+114812.3,132.98557827985533,11.803482193034236,13.828678,14.14013,637.52765,13.360388,1384.0786,1.1776333916293928,0.021208795,1.0564699,56025.41271020595,11.169178,401,13.816404,14.121263,13.35041,803.26294,820.0927,835.59875,805.4834,818.0446,831.51886,6377811980464426416,,,0,-9223372036854775808,,,-32768,15.46206,0.01100417,14.20441,0.02126041,,,,,13.63772,0.01408611,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.845,0.023,12.547,0.026,12.489,0.021,AAA,222,111,000,1,12.451,0.023,12.477,0.025,11.932,0.347,8.765,,0000,0,AABU,0000,                            ,,,,        ,
604918316549771264,604918316549771264,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671262272356404,08515335+1148208 ,J085153.34+114820.8,132.97230120754068,11.805799831293212,12.59493,12.891007,1083.0295,12.145458,1889.5967,1.1796680102998034,0.0174188,1.0142362,174632.68477197213,35.631496,412,12.582053,12.871201,12.135184,813.5681,826.4845,838.02716,813.7566,826.2613,838.0759,6377811980464426405,,,0,6377811980464426405,17.4295,0.0275,0,14.16519,0.01068866,,,,,,,12.43695,0.01402909,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,11.625,0.022,11.39,0.023,11.305,0.02,AAA,222,111,000,1,11.282,0.022,11.321,0.021,11.152,0.153,8.726,,0000,0,AABU,0000,                            ,,,,        ,
604918763226358656,604918763226358656,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370470413,08515898+1151142 ,J085158.98+115114.1,132.99578591462023,11.8539518963024,14.980604,15.397581,608.313,14.408759,781.022,1.1461415038725684,0.033402674,1.0144316,19405.21181723869,4.4092913,405,14.967571,15.372852,14.400892,811.70715,843.1342,866.0107,823.8053,846.4595,868.59283,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.772,0.025,13.336,0.027,13.252,0.03,AAA,222,111,000,1,13.281,0.024,13.343,0.032,11.663,,8.391,,0000,0,AAUU,0000,                            ,,,,        ,
604919209902956160,604919209902956160,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370470415,08515859+1152152 ,J085158.58+115215.2,132.99415728245404,11.87092197815299,15.084614,15.511652,606.47394,14.499424,656.3215,1.1572548993197873,0.033133548,0.9310634,17647.916839899448,4.564099,403,15.070633,15.485975,14.490996,813.9209,836.53705,856.7017,814.3769,841.4801,869.5613,6377811980464426745,,,256,6377811980464426745,21.5725,0.3289,0,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.823,0.025,13.45,0.026,13.366,0.031,AAA,222,111,000,1,13.335,0.024,13.435,0.032,12.306,,8.891,,0000,0,AAUU,0000,                            ,,,,        ,
604919244262692352,604919244262692352,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370470414,08520052+1152291 ,J085200.51+115229.1,133.00218366726568,11.874772106087292,15.06096,15.475163,500.89926,14.490651,879.88727,1.17210363735968,0.03502007,0.99755406,18019.30918512907,3.9977872,411,15.048021,15.452555,14.479931,796.3842,819.7603,842.4852,800.4847,826.3095,849.2458,6377811980464426763,,,256,6377811980464426763,21.3474,0.2341,256,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.85,0.025,13.437,0.031,13.384,0.036,AAA,222,111,000,1,13.354,0.025,13.398,0.032,12.521,,8.406,,0000,0,AAUU,0000,                            ,,,,        ,
604919278622426624,604919278622426624,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370470422,08520510+1153093 ,                   ,133.02126191592149,11.88595052479733,17.897476,18.81766,43.000652,16.891005,132.19235,1.0240168696317804,0.13401912,0.9862537,1342.662637438802,1.519373,425,17.867449,18.891975,16.886477,839.144,986.1536,1124.5172,799.7919,862.01794,924.33875,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,15.714,0.062,15.02,0.072,14.784,0.092,AAA,222,111,000,1,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,
604919617924301184,604919617924301184,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,-9223372036854775808,08514793+1152025 ,J085147.93+115202.3,132.9497576375441,11.867370836976475,17.989004,18.932901,50.463425,16.939518,158.70401,1.159765656636281,0.14666267,0.9889206,1249.2081483593768,1.3708062,423,17.94578,18.953608,16.945137,783.65173,876.8336,1001.60345,730.92487,802.69073,893.7449,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,15.728,0.059,15.017,0.072,14.784,0.089,AAA,222,111,000,1,14.709,0.032,14.824,0.077,12.557,,8.872,,hhd0,0,AAUU,0000,                            ,,,,        ,
604919789722800256,604919789722800256,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,-9223372036854775808,08514007+1152433 ,J085140.06+115243.3,132.91698847150377,11.878717325060956,13.663238,13.96849,1318.2866,13.200139,1189.9856,1.1667045150912894,0.019140307,0.9198155,65264.09041262117,9.01773,455,13.6506815,13.9500475,13.189482,817.00916,830.1293,844.3146,812.6642,825.15076,837.36816,6377811980464426742,,,0,6377811980464426742,18.5893,0.0491,17,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.666,0.02,12.386,0.022,12.35,0.023,AAA,222,111,000,1,12.316,0.035,12.395,0.035,11.747,,8.854,,0000,0,AAUU,0000,                            ,,,,        ,
604919965817201152,604919965817201152,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,-9223372036854775808,08515495+1153059 ,J085154.94+115305.9,132.97898587677062,11.88500465799154,15.538965,16.021385,320.98203,14.903987,672.789,1.1072800414686905,0.040656786,1.0059483,11620.41385597986,3.5012324,423,15.524313,15.991479,14.895766,845.97186,870.0607,899.14996,836.4852,873.4972,909.71674,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,14.124,0.025,13.802,0.037,13.535,0.037,AAA,222,111,000,1,13.56,0.025,13.738,0.036,12.387,,8.896,,hh00,0,AAUU,0000,                            ,,,,        ,
604920000176937600,604920000176937600,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370470412,08515621+1153357 ,J085156.20+115335.9,132.9842149543772,11.8932737472569,14.865786,15.270802,614.097,14.303427,817.10974,1.117502065437183,0.029983725,1.0158416,21572.385888839657,4.760971,430,14.852621,15.243009,14.293426,843.9574,864.13354,890.0679,843.4818,861.6627,882.86884,6377811980464426837,,,0,6377811980464426837,21.6387,0.3075,0,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.626,0.025,13.29,0.027,13.167,0.031,AAA,222,111,sss,1,13.263,0.045,13.387,0.051,12.3,0.47,8.326,,hh00,0,AACU,0000,                            ,,,,        ,
604920030241180672,604920030241180672,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,-9223372036854775808,08515074+1153225 ,                   ,132.96144156328157,11.889609878050846,16.337078,16.962337,270.87537,15.557665,388.508,1.0450959181185437,0.06009908,1.011133,5603.173843143938,2.4749925,440,16.316282,16.943691,15.551748,879.2332,924.8368,998.3962,857.1368,907.2747,956.8834,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,14.676,0.029,14.044,0.031,13.957,0.044,AAA,222,111,ccc,1,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,
604920171975748224,604920171975748224,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370470421,08515720+1154201 ,J085157.19+115420.1,132.98832107088788,11.905612510195597,17.427122,18.28736,80.50036,16.479448,257.65198,1.3061898014800346,0.11199569,0.96851164,2072.389723518419,1.6516087,394,17.396189,18.272486,16.474798,693.506,742.8437,810.07,709.4561,762.6255,813.19794,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,15.377,0.05,14.524,0.047,14.337,0.067,AAA,222,111,000,1,14.396,0.029,14.75,0.06,12.545,,8.904,,hh00,0,AAUU,0000,                            ,,,,        ,
604920275054845824,604920275054845824,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,-9223372036854775808,08515330+1154194 ,                   ,132.97209763587077,11.905425521302078,14.426371,14.785796,744.9531,13.905831,838.9245,1.1379834532946482,0.0256981,1.0347044,32346.465456683538,6.724976,415,14.4128,14.762888,13.895646,829.7506,845.3002,862.6034,823.9604,843.64166,861.0804,6377811980464426832,,,0,6377811980464426832,20.2021,0.1303,0,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.338,0.023,13.002,0.026,12.942,0.025,AAA,222,111,000,1,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,
604920515573076352,604920515573076352,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370339649,08511223+1148347 ,                   ,132.8009419381046,11.809657156417282,13.767747,14.070533,902.0195,13.305802,1415.2904,1.170970523788535,0.020798255,1.0036633,59322.998099851495,11.117164,366,13.754309,14.05267,13.296951,810.823,824.84204,839.68176,812.7283,822.65393,833.9755,6377811980464426404,,,0,6377811980464426404,18.4643,0.0452,1,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.788,0.023,12.52,0.022,12.469,0.025,AAA,222,111,000,1,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,
604920515573077632,604920515573077632,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,-9223372036854775808,08511202+1148266 ,                   ,132.80010405064115,11.807427421154784,14.704531,15.076201,552.8058,14.168925,815.43713,1.1779026848834402,0.02863511,0.9994144,25064.108369882677,5.9278846,324,14.689736,15.0547905,14.160499,802.7439,818.04913,835.8577,803.7387,820.7703,838.7519,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.558,0.024,13.236,0.028,13.168,0.03,AAA,222,111,000,1,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,
604920549932807296,604920549932807296,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370339715,08511648+1149001 ,J085116.47+114859.9,132.8186545609526,11.816716653385422,17.362926,18.169847,79.9723,16.432585,184.3073,1.1840711564355584,0.10132804,1.0569795,2208.996490164243,1.7798066,383,17.32688,18.180273,16.42742,732.93396,811.0823,883.8106,774.731,828.8854,879.5297,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,15.289,0.045,14.562,0.052,14.419,0.07,AAA,222,111,000,1,14.354,0.029,14.801,0.076,12.128,,8.626,,hh00,0,AAUU,0000,                            ,,,,        ,
604920549932808320,604920549932808320,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370339654,08511505+1149211 ,J085115.04+114921.0,132.81270752156922,11.822538071703764,14.000402,14.314135,879.7805,13.524504,1277.7917,1.136264899751253,0.021901838,1.0137193,47860.40577309103,9.160898,367,13.987426,14.296,13.515289,827.3604,840.40894,857.45184,831.3873,846.1926,864.2155,6377811980464426522,,,0,6377811980464426522,19.3066,0.07,17,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.012,0.022,12.692,0.022,12.642,0.024,AAA,222,111,000,1,12.657,0.023,12.748,0.025,12.022,,8.605,,0h00,0,AAUU,0000,                            ,,,,        ,
604920549932809344,604920549932809344,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370339686,08511482+1148598 ,                   ,132.81173655099317,11.816655587041216,15.179534,15.610911,478.1357,14.587876,789.2381,1.10472635046028,0.035884075,1.0195469,16185.999231708223,3.9678187,371,15.164518,15.583834,14.576519,839.45374,863.50604,893.8543,852.39075,879.3405,906.91455,6377811980464426519,,,0,6377811980464426519,22.2091,0.4025,1,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.911,0.027,13.485,0.033,13.438,0.035,AAA,222,111,000,1,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,
604920549932810368,604920549932810368,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370339709,08511463+1148504 ,                   ,132.81099711322264,11.814053905589976,16.924109,17.636826,79.52441,16.068993,234.84142,1.1169105632586362,0.082748756,1.0295775,3284.941442804678,2.233218,329,16.896048,17.626347,16.062708,818.05743,888.9844,960.13776,813.61835,860.615,911.57587,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,15.066,0.045,14.133,,14.145,,AUU,266,200,c00,1,,,,,,,,,    ,-2147483648,    ,    ,ASASSN-V J085114.70+114850.0,15.21,0.25,,ROT:    ,0.832
604920584292552832,604920584292552832,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370339642,08511164+1148505 ,J085111.63+114850.4,132.79851097286425,11.814054045361942,13.64413,13.951082,827.4836,13.177624,1651.5256,1.158334969025947,0.020834543,0.95820135,66470.992179016,11.857765,359,13.630787,13.930822,13.168488,815.2268,830.41675,843.89215,814.9832,827.2713,843.5459,6377811980464426457,,,0,6377811980464426457,18.6423,0.0495,1,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.686,0.022,12.371,0.022,12.331,0.021,AAA,222,111,000,1,12.258,0.023,12.3,0.024,11.827,,8.296,,0000,1,AAUU,0000,                            ,,,,        ,
604920653012016896,604920653012016896,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370339691,08511969+1149390 ,J085119.68+114939.0,132.8320335863609,11.827542807159517,15.452657,15.897932,251.64505,14.837315,674.653,1.122777097574212,0.036730327,1.0078696,12618.145979826926,3.5725882,352,15.434878,15.876985,14.830771,827.5453,859.8654,892.79004,834.56244,861.2668,885.7888,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,14.096,0.026,13.683,0.033,13.577,0.039,AAA,222,111,ss0,1,13.541,0.024,13.7,0.037,12.398,,8.52,,d000,0,AAUU,0000,                            ,,,,        ,
604920653012018688,604920653012018688,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370339645,08511922+1149243 ,J085119.22+114924.2,132.83010705317676,11.82344157501513,13.730865,14.029885,763.86664,13.267815,1073.8009,1.1673580229650813,0.019626416,0.9425644,61403.138843819404,12.171871,352,13.71689,14.014318,13.259542,812.8664,824.827,835.8411,814.18335,826.17285,844.04205,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.748,0.023,12.468,0.022,12.427,0.021,AAA,222,111,000,1,12.43,0.028,12.514,0.03,12.543,,8.695,,0000,0,AAUU,0000,                            ,,,,        ,
604920687371751936,604920687371751936,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370339650,08512012+1150231 ,J085120.11+115023.2,132.83385745949832,11.83979434781562,13.815327,14.11958,888.80426,13.349603,1057.3029,1.13939745499583,0.020057356,0.9929956,56804.94297156454,11.594358,350,13.801401,14.10154,13.340214,830.66846,844.93256,858.75635,832.30914,843.5881,854.98474,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.843,0.022,12.587,0.023,12.506,0.023,AAA,222,111,000,1,12.486,0.022,12.598,0.024,12.39,,8.756,,0h00,0,AAUU,0000,                            ,,,,        ,
604920717435743872,604920717435743872,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370339667,08511534+1150143 ,J085115.33+115014.3,132.81393370416768,11.837321550757386,12.666249,12.958323,1147.2192,12.218035,2014.8063,1.117996839351071,0.015265416,0.8649951,163540.12072629062,33.786472,369,12.653306,12.94124,12.207978,857.85175,868.09814,880.07837,856.94995,868.2294,880.849,6377811980464426529,,,0,6377811980464426529,17.439,0.0278,17,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,11.724,0.022,11.464,0.022,11.424,0.02,AAA,222,111,000,1,11.373,0.022,11.433,0.021,11.362,0.197,8.908,,hh00,0,AABU,0000,                            ,,,,        ,
604920756091232256,604920756091232256,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370339674,08511679+1150389 ,                   ,132.81994995341907,11.844172948682084,13.03675,13.333788,789.77655,12.5727005,1055.1844,1.1340618263041007,0.019906433,1.0131016,116544.46892387848,26.950113,334,13.021137,13.316854,12.562645,838.9714,854.72943,868.8727,835.44403,847.84186,861.1012,6377811980464426568,,,0,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.048,0.026,11.742,0.029,11.719,0.028,AAA,222,111,ccc,1,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,
604920786155223552,604920786155223552,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370339787,08510524+1149341 ,J085105.22+114934.0,132.7718408454095,11.826146421957887,13.6247,13.926456,905.1216,13.163995,1362.1066,1.1705226025286304,0.018622942,1.006982,67628.86795699543,15.581692,368,13.612037,13.908195,13.154003,813.7331,825.76306,837.718,809.7697,823.7393,837.1197,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,15.20686,0.01368484,13.98232,0.007960186,13.63604,0.01769342,,,13.45292,0.01111832,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.648,0.023,12.349,0.022,12.282,0.021,AAA,222,111,000,1,12.272,0.024,12.302,0.024,12.294,0.509,8.149,,0000,0,AACU,0000,                            ,,,,        ,
604920786155388544,604920786155388544,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370339689,08510816+1149446 ,J085108.15+114944.6,132.78400325462763,11.829064909776019,15.336047,15.771334,460.39212,14.738936,458.78915,1.0950090285841547,0.0359821,0.9614757,14006.10676576873,3.9302115,353,15.321573,15.745658,14.7323475,853.98914,880.8909,908.4133,860.34314,891.84454,918.71045,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,14.096,0.027,13.589,0.031,13.571,0.038,AAA,222,111,000,1,13.469,0.025,13.564,0.035,12.429,,8.3,,0000,0,AAUU,0000,                            ,,,,        ,
