Unnamed: 0,dr2_source_id,dr3_source_id,Cluster,SimbadName_cluster,e_plx_cluster,plx_cluster,skymapper_id,sdss_id,twomass_id,allwise_id,ra2000,dec2000,gmag,bpmag,rpmag,parallax,parallax_error,ruwe,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_n_obs,gmag_edr3,bpmag_edr3,rpmag_edr3,r_lo_geo,r_med_geo,r_hi_geo,r_lo_photogeo,r_med_photogeo,r_hi_photogeo,objid_NUV,NUVmag,e_NUVmag,Nafl,objid_FUV,FUVmag,e_FUVmag,Fafl,psfMag_uSDSS,psfMagErr_uSDSS,psfMag_gSDSS,psfMagErr_gSDSS,psfMag_rSDSS,psfMagErr_rSDSS,psfMag_iSDSS,psfMagErr_iSDSS,psfMag_zSDSS,psfMagErr_zSDSS,u_flags,u_nimaflags,u_ngood,e_u_psf,u_psf,v_flags,v_nimaflags,v_ngood,e_v_psf,v_psf,g_flags,g_nimaflags,g_ngood,g_psf,e_g_psf,r_flags,r_nimaflags,r_ngood,r_psf,e_r_psf,i_flags,i_nimaflags,i_ngood,i_psf,e_i_psf,z_flags,z_nimaflags,z_ngood,z_psf,e_z_psf,object_01,j_m,j_msigcom,h_m,h_msigcom,k_m,k_msigcom,ph_qual_1,rd_flg,bl_flg,cc_flg,use_src,designation,w1mpro,w1sigmpro,w2mpro,w2sigmpro,w3mpro,w3sigmpro,w4mpro,w4sigmpro,cc_flags,ext_flg,ph_qual_2,moon_lev,asassn_name,Mean Vmag_ASASSN,amplitude_ASASSN,period_ASASSN,Type_ASASSN,class_probability_ASASSN
3167,2314214110928211712,2314214110928211712,Blanco1 ,Blanco1              ,0.003,4.216,-9223372036854775808,-9223372036854775808,23551668-3153033,J235516.69-315303.3,358.8195402378672,-31.884270298574247,6.8069714999999995,6.790585000000001,6.8911023,4.291932393332589,0.05216783,1.0772419,35198213.03191049,13120.243,332,6.821065400000001,6.77111,6.883667,228.40036,231.3457,234.12072999999998,228.91762000000003,231.6587,234.63725,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,23551668-3153033,6.962999999999999,0.018,7.05,0.044,7.056,0.021,AAA,111,111,000,1,,,,,,,,,,,-2147483648,,,,,,,,
3509,2320979852649326336,2320979852649326336,Blanco1 ,Blanco1              ,0.003,4.216,9659276,-9223372036854775808,00042290-2922535,J000422.91-292253.5,1.0954472511420723,-29.38157170136849,7.7453970000000005,7.732877,7.802362,4.27002822487269,0.042711495999999995,1.0694968,14875051.623578172,5546.6396,295,7.756221000000001,7.716756,7.793383,230.39651,232.73633999999998,234.96184,230.61359,232.73259,234.78737999999998,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,0,,,-32768,-2147483648,0,,,-32768,-2147483648,0,,,-32768,-2147483648,0,,,-32768,-2147483648,0,,,-32768,-2147483648,0,,,00042290-2922535,7.858,0.021,7.915,0.034,7.9079999999999995,0.018,AAA,111,111,000,1,,,,,,,,,,,-2147483648,,,,,,,,
3524,2321010329738234112,2321010329738506880,Blanco1 ,Blanco1              ,0.003,4.216,9712596,-9223372036854775808,00060907-2909050,J000609.08-290904.9,1.5378187770801612,-29.151383794478026,7.892923,7.886645,7.9328,4.375746491324231,0.068293884,0.96197534,13022043.456222253,6207.015,301,7.900669000000001,7.873410000000001,7.927217999999999,223.25862,226.4954,229.92587000000003,223.11946,226.57709,229.64667999999998,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,0,,,-32768,-2147483648,0,,,-32768,-2147483648,0,,,-32768,-2147483648,0,,,-32768,-2147483648,0,,,-32768,-2147483648,0,,,00060907-2909050,7.957000000000001,0.02,8.006,0.047,7.997000000000001,0.021,AAA,111,111,000,1,,,,,,,,,,,-2147483648,,,,,,,,
3484,2320926178443221888,2320926178443221888,Blanco1 ,Blanco1              ,0.003,4.216,9658975,-9223372036854775808,00045082-2937589,J000450.83-293758.8,1.2117653490700433,-29.633039128048953,8.280722,8.283430000000001,8.289516,4.29781903717103,0.034082532,0.9530358,9072056.521088844,3310.7270000000003,321,8.293102000000001,8.267602,8.278872999999999,229.33337000000003,231.65682999999999,233.78134,229.06282000000002,230.77641,232.65866,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,0,1,1,0.0105,9.3285,-32768,-2147483648,0,,,-32768,-2147483648,0,,,-32768,-2147483648,0,,,-32768,-2147483648,0,,,-32768,-2147483648,0,,,00045082-2937589,8.275,0.018,8.325,0.029,8.273,0.022,AAA,112,111,000,1,J000450.83-293758.8,8.235,0.022000000000000002,8.277999999999999,0.019,8.26,0.02,8.222000000000001,0.278,0000,0,AAAB,0000,,,,,,
3279,2320610721685102336,2320610721685102336,Blanco1 ,Blanco1              ,0.003,4.216,9653635,-9223372036854775808,00045333-3015238,J000453.34-301523.7,1.2222139665079117,-30.25660689840429,8.297792999999999,8.320959,8.286374,4.234082627588487,0.03967663,1.1241841000000001,8949282.367515903,3135.5747,302,8.307897,8.307542999999999,8.28037,232.10952999999998,234.66971,237.16736,233.01268,235.39757999999998,237.05802999999997,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,0,0,2,0.0108,9.4541,0,0,2,0.0206,8.7243,-32768,-2147483648,0,,,-32768,-2147483648,0,,,-32768,-2147483648,0,,,-32768,-2147483648,0,,,00045333-3015238,8.276,0.023,8.289,0.034,8.271,0.027,AAA,111,111,000,1,J000453.34-301523.7,8.226,0.024,8.252,0.02,8.23,0.024,8.198,0.265,0000,0,AAAB,0000,,,,,,
3413,2320850144638182912,2320850144638182912,Blanco1 ,Blanco1              ,0.003,4.216,9651337,-9223372036854775808,00005533-3003510,J000055.35-300350.9,0.2305747433214735,-30.064167406442127,8.403922,8.423041,8.4004755,4.294701538457557,0.033516407000000005,0.9633983,8127858.716188043,3514.1711,294,8.412427000000001,8.408457,8.392923,229.85187000000002,231.5582,233.21469,229.27316000000002,231.1603,233.06392999999997,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,0,0,1,0.0105,9.5198,0,0,1,0.0105,8.8069,-32768,-2147483648,0,,,-32768,-2147483648,0,,,-32768,-2147483648,0,,,-32768,-2147483648,0,,,00005533-3003510,8.343,0.023,8.407,0.033,8.355,0.031,AAA,111,111,000,1,J000055.35-300350.9,8.363999999999999,0.022000000000000002,8.38,0.019,8.242,0.023,7.5520000000000005,0.14300000000000002,0000,0,AAAB,0011,,,,,,
3353,2320791355125856128,2320791355125856128,Blanco1 ,Blanco1              ,0.003,4.216,9651904,-9223372036854775808,00025522-3008592,J000255.24-300859.1,0.7301141601742024,-30.14977328831469,8.415258,8.433264,8.41465,4.362802619642399,0.033103857,0.9611649999999999,8029478.836900422,2243.6252,289,8.425649,8.419432,8.409265,225.81035,228.02916000000002,230.13327,226.11142999999998,227.47281,228.95505,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,0,1,1,0.0106,9.5379,0,1,1,0.0112,8.8196,-32768,-2147483648,0,,,-32768,-2147483648,0,,,-32768,-2147483648,0,,,-32768,-2147483648,0,,,00025522-3008592,8.377,0.019,8.427999999999999,0.021,8.427,0.025,AAA,112,111,000,1,J000255.24-300859.1,8.382,0.023,8.408999999999999,0.02,8.419,0.023,8.165,0.215,0000,0,AAAB,0011,,,,,,
3245,2320543106016065920,2320543106016065920,Blanco1 ,Blanco1              ,0.003,4.216,9653068,-9223372036854775808,00070780-3033415,J000707.82-303341.5,1.7825288875568577,-30.56156772322873,8.650928500000001,8.684258999999999,8.614400999999999,4.229223653096577,0.032601632,1.0270748,6479549.790822882,1954.5233,286,8.6585045,8.671488,8.60719,233.08624,235.00662000000003,236.90337999999997,233.37047,235.1401,236.75148,-9223372036854775808,,,-32768,6380767430141019958,12.1371,0.0046,0,,,,,,,,,,,0,0,2,0.0075,9.8573,0,0,2,0.0074,9.1231,-32768,-2147483648,0,,,-32768,-2147483648,0,,,0,0,1,8.9893,0.0105,0,0,1,9.1406,0.0105,00070780-3033415,8.538,0.021,8.559,0.04,8.538,0.021,AAA,112,111,000,1,J000707.82-303341.5,8.504,0.023,8.542,0.02,8.547,0.027000000000000003,8.442,0.325,0000,0,AAAB,0000,,,,,,
3185,2314758575341270912,2314758575341270912,Blanco1 ,Blanco1              ,0.003,4.216,9650019,-9223372036854775808,00020412-3041068,J000204.14-304106.7,0.517193968282242,-30.685229140174613,8.9657955,9.024905,8.890359,4.128791564649313,0.028444882,1.2997451999999998,4863127.554545421,1500.2804,277,8.970077499999999,9.006497999999999,8.88084,239.43282000000002,240.6614,242.43017999999998,238.51875,240.97125,242.5661,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,0,0,2,0.0076,10.2316,0,0,2,0.0077,9.5112,0,0,1,8.9246,0.0105,-32768,-2147483648,0,,,0,0,1,9.2557,0.0105,0,0,1,9.3779,0.0105,00020412-3041068,8.772,0.02,8.751,0.02,8.715,0.019,AAA,122,111,000,1,J000204.14-304106.7,8.71,0.021,8.731,0.02,8.71,0.025,8.541,,0000,0,AAAU,0011,,,,,,
3283,2320612753205694080,2320612753205694080,Blanco1 ,Blanco1              ,0.003,4.216,9654050,-9223372036854775808,00052675-3017244,J000526.77-301724.4,1.3614852589876327,-30.290130168020053,9.661224,9.811848,9.433386,4.234919352419234,0.031639826,1.4114007,2557810.7266471405,658.4117,326,9.667696000000001,9.797272,9.424355,232.96736,235.03687999999997,236.80205,233.15482999999998,234.56534,236.34915,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,0,0,9,0.0037,11.0682,0,7,7,0.0046,10.4551,0,0,2,9.7214,0.013000000000000001,0,0,2,9.7111,0.0074,0,0,2,9.7937,0.011000000000000001,0,0,2,9.8935,0.0123,00052675-3017244,9.204,0.029,9.124,0.025,9.072000000000001,0.023,AAA,122,111,000,1,J000526.77-301724.4,9.014,0.023,9.029,0.02,9.017999999999999,0.031,8.314,,0000,0,AAAU,0000,,,,,,
3305,2320702191604400384,2320702191604400384,Blanco1 ,Blanco1              ,0.003,4.216,9661534,-9223372036854775808,00080190-3001540,J000801.91-300153.9,2.007920537288957,-30.03168330057652,9.699625,9.865508,9.453842,4.203252607599421,0.019277088,1.1107733,2470671.142672238,1102.5765,325,9.70533,9.849236999999999,9.442319,235.2273,236.44987000000003,237.48357000000001,235.64467000000002,236.59447999999998,237.53381000000002,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,0,3,7,0.0069,11.097999999999999,0,0,3,0.0106,10.4839,0,0,2,9.7642,0.0095,0,0,2,9.7443,0.0103,0,0,2,9.7965,0.0074,0,0,2,9.8845,0.0079,00080190-3001540,9.193,0.026,9.073,0.022,9.038,0.019,AAA,122,111,000,1,J000801.91-300153.9,8.991,0.023,9.013,0.021,9.003,0.03,8.505,0.29,0000,0,AAAB,0000,,,,,,
3462,2320902062202556544,2320902062202556544,Blanco1 ,Blanco1              ,0.003,4.216,9658131,-9223372036854775808,00054296-2957381,J000542.97-295738.2,1.4289875805788081,-29.960627311371695,9.8398,10.020375999999999,9.570052,4.228891676652394,0.01743782,0.96197367,2167948.719964696,1064.3011,325,9.847244,10.005308,9.561047,234.25072000000003,235.21332999999998,236.23183999999998,234.49506,235.41328,236.57979,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,0,1,5,0.0048,11.2369,0,4,5,0.0107,10.685,0,0,2,9.917,0.0075,0,0,2,9.8781,0.0149,0,0,2,9.9304,0.0289,0,0,2,9.9934,0.0074,00054296-2957381,9.31,0.024,9.168,0.027,9.122,0.023,AAA,222,111,000,1,J000542.97-295738.2,9.057,0.023,9.06,0.02,9.068999999999999,0.031,8.273,,0000,1,AAAU,0000,,,,,,
3404,2320834751475408128,2320834751475799808,Blanco1 ,Blanco1              ,0.003,4.216,9651698,-9223372036854775808,00015774-3009286,J000157.76-300928.6,0.4906332044444031,-30.15796497392816,9.881991000000001,10.061781,9.604449,4.196725362991335,0.028963476000000002,1.1147226000000001,2092051.2253858482,764.72095,328,9.885936000000001,10.048027000000001,9.597535,234.84867999999997,236.22845,237.66426,235.04019,236.79442999999998,238.80501,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,0,3,7,0.004,11.2435,0,2,6,0.0043,10.7049,0,4,2,9.9813,0.0078,0,2,1,9.9213,0.0113,0,0,1,9.9631,0.0106,0,3,2,10.0422,0.0078,00015774-3009286,9.323,0.021,9.185,0.022,9.158,0.02,AAA,222,111,000,1,J000157.76-300928.6,9.116,0.023,9.141,0.02,9.068999999999999,0.03,8.426,,0000,0,AAAU,0011,,,,,,
3552,2326849251877903360,2326849251877903360,Blanco1 ,Blanco1              ,0.003,4.216,3115321,-9223372036854775808,23582010-3016514,J235820.11-301651.4,359.58376483345324,-30.280970254099067,9.968358,10.161831,9.671827,4.3306926080293495,0.015104171000000001,0.9722277,1932169.87485349,487.09702000000004,271,9.972254,10.149155,9.661334,229.15062000000003,230.05032000000003,230.61948999999998,229.02347999999998,229.67572,230.49412999999998,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,0,0,4,0.0097,11.3285,0,0,4,0.0053,10.8204,0,1,3,10.082,0.0064,0,0,3,10.0014,0.0061,0,2,2,10.023,0.0075,0,4,3,10.0906,0.0061,23582010-3016514,9.424,0.02,9.181000000000001,0.026,9.193999999999999,0.024,AAA,122,111,000,1,J235820.11-301651.4,9.142000000000001,0.022000000000000002,9.168,0.02,9.059,0.031,8.347999999999999,0.303,0000,0,AAAB,0011,,,,,,
3440,2320877220112116224,2320877220112116224,Blanco1 ,Blanco1              ,0.003,4.216,9656076,-9223372036854775808,00033188-2943048,J000331.90-294304.7,0.8828681461654225,-29.717992417328986,10.053291,10.263565,9.729457,4.194582943873859,0.019207947,1.0367074,1787951.9838541178,544.1194,270,10.056478,10.250529,9.720001,236.03906,237.10631,238.31389,235.53477,236.83545,238.28977999999998,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,0,0,5,0.0047,11.4567,0,0,5,0.0047,10.9628,0,0,2,10.1856,0.0076,0,0,1,10.0847,0.0105,0,0,1,10.0762,0.0105,0,3,2,10.1251,0.0074,00033188-2943048,9.392999999999999,0.024,9.172,0.026,9.127,0.023,AAA,222,111,000,1,J000331.90-294304.7,9.079,0.024,9.084,0.021,9.05,0.031,8.283999999999999,,0h00,1,AAAU,0000,,,,,,
3641,2333832353305053312,2333832353305053312,Blanco1 ,Blanco1              ,0.003,4.216,9737326,-9223372036854775808,00021334-2704019,J000213.35-270401.8,0.5555772443865987,-27.0671907020897,10.125442999999999,10.337161,9.803541000000001,4.341402205821525,0.022536786,1.1560424999999999,1671621.760246575,340.53586,304,10.129521,10.322614999999999,9.794604,227.51152000000002,228.80608999999998,230.10426,228.14616,229.00679,229.89647000000002,6380767390412571664,13.9232,0.0071,17,6380767390412571664,18.4923,0.1112,0,,,,,,,,,,,0,3,4,0.0065,11.5133,0,0,5,0.0049,11.0315,0,9,4,10.2616,0.0065,4,549,2,,,0,0,1,10.1403,0.0105,0,0,1,10.2113,0.0105,00021334-2704019,9.5,0.024,9.318,0.021,9.259,0.019,AAA,222,111,000,1,J000213.35-270401.8,9.222999999999999,0.022000000000000002,9.238999999999999,0.02,9.211,0.034,9.117,0.521,0000,0,AAAC,0000,,,,,,
3244,2320542590619990912,2320542590619990912,Blanco1 ,Blanco1              ,0.003,4.216,9653038,-9223372036854775808,00065575-3036110,J000655.76-303611.0,1.7323228335837193,-30.60308130079125,10.137296000000001,10.350667,9.809714999999999,3.93334114805549,0.044310987,2.6592523999999997,1654233.4540581943,327.7512,294,10.140875,10.336914,9.801164,249.81900000000002,253.05957,255.37956,249.67291,252.1881,255.0632,-9223372036854775808,,,-32768,6380767430141020140,18.5692,0.0892,0,,,,,,,,,,,0,7,5,0.0068,11.5437,0,3,6,0.0043,11.0551,2,0,2,10.2744,0.0075,2,1,3,10.1629,0.0062,2,0,3,10.158,0.0061,2,0,3,10.2212,0.0061,00065575-3036110,9.478,0.023,9.28,0.022,9.302,0.021,AAA,222,111,000,1,J000655.76-303611.0,9.203,0.023,9.224,0.02,9.17,0.034,8.646,,h000,0,AAAU,0000,,,,,,
3567,2326921476047904128,2326921476047904128,Blanco1 ,Blanco1              ,0.003,4.216,3119077,-9223372036854775808,23573892-2950064,J235738.93-295006.4,359.41216051431564,-29.83512776688995,10.156460000000001,10.379375,9.821052,4.307335810061543,0.021620537999999998,1.1302431999999998,1623629.249942682,481.5775,251,10.16115,10.36466,9.812078999999999,229.4662,230.5812,231.73521000000002,229.66523999999998,231.09232999999998,232.37400000000002,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,0,1,4,0.0067,11.5699,0,1,3,0.0061,11.0876,0,0,2,10.3052,0.008,0,0,2,10.1895,0.0089,0,0,1,10.1583,0.0105,0,0,2,10.2256,0.0077,23573892-2950064,9.466000000000001,0.024,9.311,0.021,9.227,0.019,AAA,222,111,000,1,J235738.93-295006.4,9.205,0.023,9.215,0.02,9.225,0.034,8.779,,0000,1,AAAU,0011,,,,,,
3643,2334037755821224576,2334037755821523968,Blanco1 ,Blanco1              ,0.003,4.216,3201188,-9223372036854775808,23570080-2755238,J235700.82-275523.8,359.2533609404511,-27.92326861034281,10.340158,10.573177000000001,9.982428,4.3211793800271865,0.024718795,0.9686615,1375360.4946961505,408.71695,333,10.341325999999999,10.55895,9.97492,228.75423999999998,230.0284,231.21912000000003,228.60532999999998,229.67244,231.3676,6380767401149990407,14.2215,0.0079,0,6380767401149990407,19.4896,0.1461,0,,,,,,,,,,,0,2,7,0.004,11.7786,0,2,5,0.0047,11.3306,0,0,4,10.5011,0.0053,0,0,3,10.3552,0.0061,0,0,4,10.3252,0.0053,0,0,4,10.3733,0.0053,23570080-2755238,9.639,0.027,9.439,0.023,9.362,0.02,AAA,222,111,000,1,J235700.82-275523.8,9.34,0.023,9.352,0.02,9.357000000000001,0.036000000000000004,8.895,,0000,1,AAAU,0000,,,,,,
3187,2314771151006415872,2314771151006415872,Blanco1 ,Blanco1              ,0.003,4.216,9649513,-9223372036854775808,00012447-3038583,J000124.49-303858.2,0.3519965077792097,-30.64953466963409,10.404658999999999,10.632655,10.057345,4.2445585269155774,0.016834723,1.0051883,1293869.127176165,250.48596,298,10.407641,10.620084,10.047754,233.31153999999998,234.25319,235.18552000000003,233.2861,234.25243999999998,235.21622000000002,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,0,4,6,0.0043,11.8098,0,0,5,0.0047,11.3595,0,0,3,10.5623,0.0078,0,0,2,10.4268,0.0094,0,0,3,10.397,0.0061,0,0,3,10.4499,0.0061,00012447-3038583,9.698,0.023,9.481,0.022,9.484,0.025,AAA,222,111,000,1,J000124.49-303858.2,9.412,0.022000000000000002,9.434,0.02,9.411,0.038,8.922,0.511,0000,1,AAAC,0011,,,,,,
3294,2320645738554239744,2320645738554239744,Blanco1 ,Blanco1              ,0.003,4.216,-9223372036854775808,-9223372036854775808,00073418-3017140,J000734.20-301714.0,1.892461578134228,-30.28724870911416,10.461216,10.699806,10.10013,4.284554917179759,0.029064719,1.3453698,1228650.6866617494,200.00648,283,10.463796,10.684880999999999,10.09039,230.42643999999999,231.95038,233.14789,229.85863999999998,231.94882,233.33934,6380767430141021571,14.4993,0.0087,0,6380767430141021571,19.8583,0.1676,0,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,00073418-3017140,9.718,0.022,9.53,0.026,9.487,0.021,AAA,222,111,000,1,J000734.20-301714.0,9.419,0.022000000000000002,9.437000000000001,0.019,9.418,0.036000000000000004,8.863999999999999,,0000,0,AAAU,0000,,,,,,
3340,2320776644862584960,2320776649158231296,Blanco1 ,Blanco1              ,0.003,4.216,9651569,-9223372036854775808,00032897-3019272,J000328.99-301927.1,0.8707568604622242,-30.324224362669224,10.506609,10.739342,10.150310000000001,4.208014961753806,0.019360371,0.96203417,1178367.8300076523,335.54565,335,10.509165,10.727721,10.141987,234.99432000000002,235.96016,236.97362999999999,234.80599999999998,235.81723,236.97281,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,0,0,6,0.0043,11.9342,0,0,5,0.0047,11.4934,0,0,2,10.6677,0.0074,0,0,2,10.5189,0.0074,0,0,2,10.4942,0.0075,0,0,2,10.5434,0.0074,00032897-3019272,9.774,0.022,9.602,0.023,9.552999999999999,0.021,AAA,222,111,000,1,J000328.99-301927.1,9.497,0.023,9.523,0.019,9.439,0.038,8.302,,0000,0,AAAU,0000,,,,,,
3356,2320793897745374208,2320793897746881920,Blanco1 ,Blanco1              ,0.003,4.216,9651744,-9223372036854775808,00022163-3008216,J000221.64-300821.5,0.5901546422963241,-30.139339372457954,10.615003999999999,10.867952,10.23402,4.21188402436879,0.025516814,1.0097433,1067135.1315607035,452.66155999999995,281,10.616817999999999,10.854936,10.22492,233.84107999999998,235.35332999999997,236.72797000000003,234.53422999999998,235.86522999999997,237.24872000000002,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,0,3,5,0.0048,12.0819,0,3,5,0.0062,11.6675,0,4,3,10.7984,0.0089,0,0,2,10.6263,0.0081,0,0,1,10.5745,0.0109,0,3,2,10.6257,0.0078,00022163-3008216,9.84,0.023,9.657,0.025,9.601,0.02,AAA,222,111,000,1,J000221.64-300821.5,9.532,0.022000000000000002,9.568999999999999,0.019,9.521,0.036000000000000004,8.392999999999999,,0000,0,AAAU,0011,,,,,,
3399,2320833445805349760,2320833445805740672,Blanco1 ,Blanco1              ,0.003,4.216,9651064,-9223372036854775808,00012867-3012210,J000128.68-301220.9,0.369478959341964,-30.20583566764906,10.729133000000001,10.976058,10.344704,4.216792684107877,0.022943841,1.1605513,961858.5380689388,335.26883,292,10.7295885,10.967789999999999,10.337641,234.50322999999997,235.87239,237.16476,233.85098,235.15294,236.55775,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,0,0,5,0.0047,12.1898,0,0,5,0.0047,11.7784,0,0,3,10.91,0.006999999999999999,0,0,3,10.7455,0.0062,0,2,3,10.6901,0.0061,0,1,3,10.7247,0.0061,00012867-3012210,9.932,0.022,9.718,0.026,9.67,0.022,AAA,222,111,000,1,J000128.68-301220.9,9.642000000000001,0.022000000000000002,9.658,0.019,9.623,0.045,8.589,,0000,0,AAAU,0011,,,,,,
3482,2320925564263593088,2320925564263593088,Blanco1 ,Blanco1              ,0.003,4.216,9658957,-9223372036854775808,00043316-2938280,J000433.18-293828.0,1.1382017345548092,-29.64112295215424,10.92806,11.203341,10.528078,4.2688017141064005,0.01953855,1.2356937,797928.7472331478,332.0541,305,10.932457000000001,11.18698,10.520298,231.49947999999998,232.33514,233.37682999999998,231.5105,232.75777000000002,233.81392999999997,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,0,0,6,0.0052,12.4632,0,0,6,0.0043,12.0724,0,0,3,11.1533,0.0061,0,2,3,10.9587,0.0061,0,3,3,10.8923,0.0061,0,2,3,10.9232,0.0097,00043316-2938280,10.094,0.022,9.91,0.028,9.8,0.023,AAA,222,111,000,1,J000433.18-293828.0,9.776,0.024,9.796,0.02,9.692,0.045,8.85,0.409,0000,1,AAAC,0000,,,,,,
3379,2320816231576490496,2320816231576490496,Blanco1 ,Blanco1              ,0.003,4.216,9653833,-9223372036854775808,00035016-3003556,J000350.18-300355.6,0.9590484214760592,-30.065471953391288,10.936608,11.215014,10.535619,4.179303267973013,0.0177567,0.9810456,795363.9153243116,279.3349,295,10.935952,11.192453,10.524158,236.63127000000003,237.54703999999998,238.74077000000003,236.64022999999997,237.72166,238.86479,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,0,0,7,0.004,12.4683,0,0,7,0.004,12.0739,0,0,4,11.1312,0.0053,0,1,4,10.9415,0.0053,0,4,4,10.884,0.0142,0,0,2,10.8926,0.0074,00035016-3003556,10.113999999999999,0.023,9.849,0.021,9.844,0.023,AAA,222,111,000,1,J000350.18-300355.6,9.764,0.024,9.795,0.021,9.752,0.047,8.222999999999999,,0000,0,AAAU,0000,,,,,,
3425,2320869897192498432,2320869901488170624,Blanco1 ,Blanco1              ,0.003,4.216,9655955,-9223372036854775808,00032061-2949227,J000320.62-294922.6,0.8358918136877773,-29.822987109914127,11.130908999999999,11.427982,10.713432000000001,4.258192614422193,0.022700496,1.1871357,657134.3064299186,379.6713,318,11.143231,11.416477,10.706792,232.20906000000002,233.25282,234.36333,232.06437999999997,233.26827999999998,234.65659,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,0,0,6,0.0079,12.725,0,0,6,0.0068,12.3415,0,0,4,11.3693,0.0053,0,0,4,11.15,0.0053,0,0,4,11.0729,0.01,0,0,4,11.0755,0.0053,00032061-2949227,10.276,0.026,10.057,0.027,9.961,0.021,AAA,222,111,000,1,J000320.62-294922.6,9.916,0.022000000000000002,9.945,0.02,9.898,0.055,8.835,0.409,0000,0,AAAC,0011,,,,,,
3467,2320903848908950656,2320903848908950656,Blanco1 ,Blanco1              ,0.003,4.216,9658212,-9223372036854775808,00053093-2953082,J000530.95-295308.1,1.378906238265358,-29.8856009723634,11.13123,11.418761,10.715072,4.200626858463966,0.01862685,1.0112265,664424.3088145517,217.87527000000003,312,11.131253,11.398795,10.705157,235.39847000000003,236.28663999999998,237.26675,234.9544,236.27226000000002,237.39319,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,0,0,6,0.0048,12.705,0,0,6,0.005,12.3202,0,0,3,11.350999999999999,0.0061,0,0,4,11.1409,0.0053,0,0,4,11.0673,0.0056,0,1,4,11.0843,0.0053,00053093-2953082,10.280999999999999,0.024,10.064,0.025,9.993,0.023,AAA,222,111,000,1,J000530.95-295308.1,9.916,0.022000000000000002,9.95,0.021,9.862,0.055999999999999994,8.593,,0000,0,AAAU,0000,,,,,,
3352,2320790289973970432,2320790289973970432,Blanco1 ,Blanco1              ,0.003,4.216,9651921,-9223372036854775808,00031081-3010488,J000310.82-301048.9,0.7950655041969908,-30.180269337378363,11.170905,11.474716,10.747276,4.184076134039262,0.018252315,1.0205234,636110.3849528987,368.2775,360,11.178535,11.45849,10.738542,235.8993,237.0834,238.01776,235.80086,236.81665,237.98868,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,0,0,7,0.004,12.7909,0,0,7,0.004,12.4028,0,0,4,11.4018,0.0053,0,0,4,11.1687,0.0053,0,3,4,11.0792,0.0053,0,1,4,11.0962,0.0053,00031081-3010488,10.277999999999999,0.024,10.039,0.025,9.967,0.022,AAA,222,111,000,1,J000310.82-301048.9,9.925,0.023,9.941,0.02,9.835,0.045,8.467,,0000,0,AAAU,0011,,,,,,
