,dr2_source_id,dr3_source_id,Cluster,plx_cluster,e_plx_cluster,SimbadName_cluster,skymapper_id,sdss_id,twomass_id,allwise_id,ra2000,dec2000,gmag,bpmag,dr2_bp_flux_over_error,rpmag,dr2_rp_flux_over_error,parallax,parallax_error,ruwe,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_n_obs,gmag_edr3,bpmag_edr3,rpmag_edr3,r_lo_geo,r_med_geo,r_hi_geo,r_lo_photogeo,r_med_photogeo,r_hi_photogeo,objid_FUV,FUVmag,e_FUVmag,Fafl,objid_NUV,NUVmag,e_NUVmag,Nafl,psfMag_uSDSS,psfMagErr_uSDSS,psfMag_gSDSS,psfMagErr_gSDSS,psfMag_rSDSS,psfMagErr_rSDSS,psfMag_iSDSS,psfMagErr_iSDSS,psfMag_zSDSS,psfMagErr_zSDSS,u_flags,u_nimaflags,u_ngood,u_psf,e_u_psf,v_flags,v_nimaflags,v_ngood,v_psf,e_v_psf,g_flags,g_nimaflags,g_ngood,g_psf,e_g_psf,r_flags,r_nimaflags,r_ngood,r_psf,e_r_psf,i_flags,i_nimaflags,i_ngood,i_psf,e_i_psf,z_flags,z_nimaflags,z_ngood,z_psf,e_z_psf,j_m,j_msigcom,h_m,h_msigcom,k_m,k_msigcom,ph_qual_2MASS,rd_flg,bl_flg,cc_flg,use_src,w1mpro,w1sigmpro,w2mpro,w2sigmpro,w3mpro,w3sigmpro,w4mpro,w4sigmpro,cc_flags_WISE,ext_flg_WISE,ph_qual_WISE,moon_lev_WISE,asassn_name,Mean Vmag_ASASSN,amplitude_ASASSN,period_ASASSN,Type_ASASSN,class_probability_ASASSN,feh,feh_err,logg,logg_err,teff,teff_err,rv,rv_err,alpha_m,alpha_m_err,nobs,rv_discrepancy_sig,rv_discrepancy,imputed_uncertainties_flag
135,598902682275232640,598902682275232640,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671262272159873,08503379+1134213 ,J085033.78+113421.2,132.64080143745414,11.572589085751956,13.571538,13.871966,1205.999,13.115675,1626.8528,1.1608150866882294,0.016921509,1.0161874,70992.30785015199,12.829538,409,13.559339,13.852017,13.105506,817.8134,828.82715,843.8606,817.4416,828.0449,839.7728,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,15.15255,0.01867105,,,,,,,13.40813,0.01471251,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.603,0.021,12.341,0.023,12.275,0.026,AAA,222,111,000,1,12.232,0.023,12.23,0.024,12.161,0.42,8.533,,0000,0,AACU,0000,                            ,,,,        ,,-0.2165133811106327,0.016514684074248467,3.800854588172305,0.027516727722085074,5942.776070250075,21.757704205608356,36.01960162804497,0.5022557465658055,0.054,0.030614,5,2.3743321074985553,3.6099999999999994,False
136,598903953585548672,598903953585548672,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671262272159866,08502901+1138092 ,J085029.00+113809.2,132.6209007047584,11.635923942524085,13.658506,13.955354,821.1562,13.206263,1450.5967,1.1420813291546128,0.01715025,0.97299665,65541.15455335368,12.260703,404,13.646082,13.937034,13.196364,829.4823,842.92645,857.11835,832.9709,844.3161,856.6934,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,15.20974,0.01867508,14.01968,0.01857624,,,,,13.50441,0.01471937,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.692,0.021,12.439,0.023,12.398,0.028,AAA,222,111,000,1,12.34,0.024,12.352,0.024,11.952,0.296,8.916,0.52,0000,0,AABC,0000,                            ,,,,        ,,-0.1271103448275862,0.03358899655624104,3.9423132380360477,0.056092804659936345,5948.225943338479,44.37511929794073,34.07054312786949,1.0093097172346497,0.084,0.047330000000000004,2,0.9982401237827988,2.019999999999996,False
137,598907836235995008,598907836235995008,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237670964308345124,08500959+1138420 ,J085009.58+113841.9,132.5399851547908,11.644987322290755,14.344937,14.682273,900.4088,13.849561,1194.415,1.1481136612719698,0.020777533,1.0083961,34813.85177899641,6.416721,427,14.332987,14.661368,13.839628,823.181,837.37604,855.9652,822.6466,839.7096,853.45966,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,16.09767,0.01477356,14.76108,0.01832249,14.31927,0.01476777,14.1837,0.0171235,14.15113,0.01355312,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.318,0.024,13.006,0.026,12.985,0.028,AAA,222,111,000,1,12.9,0.025,12.922,0.028,12.481,0.509,8.649,,0000,0,AACU,0000,                            ,,,,        ,,0.015879416070025253,0.016755166966843597,4.302327177245983,0.028313100350145996,5713.389122988699,22.59831489867761,33.74411486581654,0.5954277039517671,0.010043006295733658,0.020089493903569948,5,0.845246242211949,1.6799999999999997,False
138,598951438743912192,598951438743912192,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671262271963431,08484433+1138342 ,J084844.33+113834.3,132.1847370906404,11.64285142069531,13.191875,13.484286,707.6925,12.742204,1683.2621,1.1462695606402389,0.016303036,1.046073,100817.74448890706,20.453344,395,13.178524,13.46692,12.731293,830.1908,839.9075,850.9044,827.9462,837.22656,850.0782,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.235,0.021,11.977,0.024,11.923,0.021,AAA,222,111,000,1,11.897,0.023,11.918,0.023,11.94,,8.746,0.431,0000,0,AAUC,0000,                            ,,,,        ,,-0.07225122125885106,0.007483488569937314,3.95452873651489,0.012223549686124352,5950.26607687433,10.928667039602352,36.85411824316422,0.31239816934008113,0.0428211704224529,0.007827568548420536,10,8.240931583739524,12.799999999999997,False
139,598955115235894784,598955115237068032,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237670964308344985,08495682+1141329 ,J084956.81+114132.9,132.48674299601203,11.692496636332207,9.403743,10.100126,937.0193,8.631328,1201.5986,1.1905377048633794,0.01766429,0.9843725,3245363.5560180633,443.19363,434,9.409208,10.080609,8.621808,802.93866,814.52185,827.774,806.1765,815.8189,825.2907,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,13.43956,0.01415985,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,7.542,0.027,6.915,0.018,6.693,9.995,AAF,111,111,000,1,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,,-0.004500000000000002,0.024,2.1832499999999997,0.039,4264.012500000001,32.675,33.912499999999994,4999.5,,,4,0.00013507090229686002,1.9099999999999966,True
140,598955149595631872,598955149595631872,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237670964308344984,08500084+1142099 ,J085000.83+114209.7,132.50351436848132,11.702730345802117,14.034753,14.357996,951.3751,13.557188,1508.4221,1.1760488762712418,0.019007133,1.0043043,46360.02022216247,7.7152543,411,14.022008,14.336729,13.546353,806.79224,818.17633,835.9195,807.6887,820.4926,834.8274,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,15.7245,0.01457547,14.42468,0.01843408,,,13.882,0.01795926,13.84688,0.01403336,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.037,0.021,12.742,0.02,12.666,0.024,AAA,222,111,000,1,12.617,0.023,12.656,0.025,12.161,,8.633,,dd00,0,AAUU,0000,                            ,,,,        ,,-0.03231360946745562,0.023076923076923078,4.206672413793104,0.038604091260758436,5802.752267427042,31.966412054357153,33.764170781207405,0.8252300054162326,0.046,0.020632,2,0.9191237221856142,1.6700000000000017,False
141,598955802430663680,598955802430663680,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370208293,08494289+1143088 ,J084942.88+114308.7,132.42870518259522,11.71911187130274,12.567836,12.86574,918.0999,12.116343,1902.5231,1.1505987118170358,0.01330029,0.98186165,178777.9507483434,37.22104,432,12.556582,12.845843,12.106691,840.7317,848.3677,857.30756,837.6026,846.1303,858.2628,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,14.16146,0.01968004,,,,,,,12.4006,0.01185181,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,11.626,0.02,11.362,0.022,11.265,0.017,AAA,222,111,000,1,11.23,0.023,11.249,0.021,11.183,0.156,8.926,,0000,0,AABU,0000,                            ,,,,        ,,-0.012844050027328788,0.006934584524483981,3.943886031955759,0.011030712616316569,6103.965748485632,10.499242091331359,36.62832200855396,0.3148051421471924,-0.02814884270010151,0.006011996014316439,12,1.4536173221939455,2.4199999999999946,False
142,598957790999876736,598957790999876736,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370142821,08491515+1144148 ,J084915.15+114414.8,132.31316633651,11.737445439890156,14.053956,14.373914,1079.0911,13.578912,1340.3119,1.1485588216533122,0.019443994,0.8958008,45497.18984353739,8.490554,428,14.042405,14.354269,13.569694,830.97345,843.8632,857.9903,830.32764,842.21344,859.354,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,15.71386,0.01941054,14.41812,0.01323062,14.02736,0.01407065,,,13.861,0.01730167,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.052,0.02,12.767,0.029,12.73,0.026,AAA,222,111,000,1,12.672,0.024,12.708,0.025,12.299,,8.9,,0000,0,AAUU,0000,                            ,,,,        ,,-0.15129297297297298,0.015190466427015015,4.302,0.025455844122715714,5929.682842862854,21.553819790491325,35.26856477561389,0.6981422366231361,0.12005233465196029,0.015801939269300434,2,0.44581241163673985,0.6499999999999986,False
143,598959032246073216,598959032246073216,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370142856,08492491+1144057 ,J084924.90+114405.6,132.35380618691318,11.734911185421625,11.790519,12.317402,918.38904,11.137936,1440.2878,1.2256855861421474,0.026386855,1.7141784,363896.8219436877,76.35026,411,11.784922,12.285364,11.126527,777.0336,796.0083,813.3455,780.4555,794.9803,812.18427,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,14.70938,0.01917846,,,,,,,11.32881,0.01722818,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,10.296,0.02,9.831,0.022,9.708,0.018,AAA,222,111,000,1,9.653,0.023,9.735,0.02,9.599,0.048,8.829,0.483,0000,0,AAAC,0000,                            ,,,,        ,,0.03732329161814763,0.01212722757593225,3.2391429551100765,0.019030176940542837,4860.470352633995,18.73235482091867,35.10862389127489,0.4883323811579447,0.03634414430549159,0.01725670068656646,11,5.85020508076745,11.11,False
144,598959822520052480,598959822520052480,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370208290,08493475+1147172 ,J084934.75+114717.1,132.3948446794574,11.788085930972365,14.202843,14.53016,907.1006,13.71932,1441.8501,1.1262589774114633,0.019713566,1.0113698,39721.16091301942,7.659191,414,14.189812,14.507525,13.708784,839.5842,858.3892,872.5417,843.88666,859.1202,874.9154,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,15.89966,0.02003816,14.61743,0.0173145,14.18281,0.01342396,14.01461,0.01024252,14.01667,0.01196881,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.178,0.024,12.917,0.026,12.78,0.028,AAA,222,111,000,1,12.812,0.025,12.845,0.026,12.483,0.521,9.058,,0000,0,AACU,0000,                            ,,,,        ,,0.018812154696132594,0.03344823658112248,4.315166885245902,0.054937090698600255,5786.030484434034,42.2285651534322,34.33142623954294,0.9896464839688935,,,2,0.4040197934145295,0.7999999999999972,False
145,598960436699728256,598960436699728256,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671125370142814,08490965+1148267 ,J084909.63+114826.7,132.29019487733382,11.807417131339676,14.52298,14.967144,450.06723,13.929783,641.1049,1.145814021259192,0.023182852,1.0624334,29580.47397824207,10.629159,432,14.509854,14.936626,13.91813,828.03955,839.0992,852.51154,825.1934,840.66406,855.1502,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,16.813,0.02008644,15.09293,0.01325516,14.47273,0.01408083,14.26081,0.01791469,14.16619,0.01733651,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.234,0.023,12.757,0.025,12.709,0.024,AAA,222,111,000,1,12.697,0.025,12.73,0.027,12.143,,8.931,,0000,0,AAUU,0000,                            ,,,,        ,,-0.026154791889007472,0.029793741329546933,4.622724137931034,0.04930386641306587,5404.580483731489,37.70771897721104,17.06820918624879,0.8039872821479279,0.32199999999999995,0.093179,3,11.827502203268732,31.98,False
146,598974799070364928,598974799070364928,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671262808834172,08482667+1151433 ,J084826.66+115143.3,132.11114856593036,11.862017997234464,13.146323,13.434212,939.3449,12.699378,1210.3615,0.981563022832248,0.04886554,2.8089576,105051.48812345183,24.91163,348,13.133862,13.416824,12.689914,920.6996,962.2606,1010.8976,921.5771,966.8874,1012.4752,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,14.6727,0.02374001,,,,,,,12.97132,0.02424908,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.209,0.019,11.953,0.028,11.914,0.023,AAA,222,111,000,1,11.857,0.023,11.879,0.022,11.939,0.303,9.018,,0000,0,AABU,0000,                            ,,,,        ,,-0.098140739147193,0.009780718924934607,4.129937641501848,0.01573007890886848,6144.095553886457,14.381681284034169,32.794138665987624,0.42687131848605814,0.023222605345164182,0.009895493624850212,5,6.360671691327419,9.770000000000003,False
147,598975005228795008,598975005228795008,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671262808834226,08483313+1151478 ,J084833.12+115147.8,132.13804531885245,11.86327960014477,13.189348,13.479363,899.43976,12.741304,1465.06,1.1579189132072614,0.015444323,1.075532,100960.16204196717,20.782501,388,13.176991,13.462209,12.730776,821.5657,830.82446,839.89075,821.60315,833.8895,841.77563,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,14.70069,0.0237425,,,,,,,13.02203,0.02424824,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.256,0.021,12.012,0.028,11.953,0.023,AAA,222,111,000,1,11.92,0.024,11.934,0.023,12.122,0.383,8.662,,0000,0,AACU,0000,                            ,,,,        ,,-0.06069963350365158,0.013033920963789983,4.08522195557007,0.021290515431050674,6122.4461002848075,18.542450483261597,34.713066947893736,0.49987101979330284,-0.0017985134610869742,0.012614760798448657,4,4.1892409364011876,6.770000000000003,False
148,604629248070309248,604629248070309248,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671124296794330,08535011+1105503 ,J085350.10+110550.3,133.4588117802217,11.09732813564033,12.889735,13.193106,1320.5536,12.426046,1784.8646,1.2005180246542753,0.022675557,1.2732286,133442.2213385533,21.584791,654,12.874134,13.17468,12.415333,796.17224,809.89,826.28625,797.4007,813.00134,829.5475,6377811980464423151,,,256,6377811980464423151,17.7625,0.0311,17,14.46292,0.02511529,,,,,,,12.70228,0.01330474,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,11.896,0.025,11.668,0.029,11.55,0.021,AAA,222,111,000,1,11.55,0.023,11.582,0.021,11.464,0.201,8.609,,0000,0,AABU,0000,                            ,,,,        ,,-0.10073312969957018,0.004850619404582041,4.161134680724894,0.007923598204507063,6021.803201684675,6.8423917192728565,32.06507602522672,0.2596041643752401,0.044661755579866125,0.004882486520422045,18,1.4565484688427253,2.549999999999997,False
149,604682501369762048,604682501369762048,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671261735551170,08532173+1117146 ,J085321.73+111714.5,133.3405694784804,11.28740670323706,13.779797,14.091013,1566.1859,13.31346,1053.8358,1.1498992967697386,0.017158924,1.0273343,58600.680170649364,9.127089,611,13.767611,14.070901,13.302792,829.1364,839.60736,850.6326,824.2887,836.25336,848.8236,6377811980464423815,,,256,6377811980464423815,18.9111,0.0556,0,15.3795,0.01252491,14.16619,0.01453103,,,,,13.62386,0.02003191,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.821,0.025,12.506,0.03,12.478,0.024,AAA,222,111,000,1,12.444,0.024,12.473,0.025,11.957,,8.927,,0000,0,AAUU,0000,                            ,,,,        ,,-0.10865744681601004,0.00864010687466004,4.102471231324009,0.014377742484999638,5938.682161368365,11.6020729281978,32.897304813421236,0.3369143361106216,0.014166563826037865,0.009365959175074958,14,1.9044989399678334,3.1800000000000033,False
150,604684532889373952,604684532889373952,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671261735485565,08522627+1116340 ,J085226.26+111633.9,133.10947384479334,11.276114346786551,13.147932,13.444693,884.99384,12.691853,1308.3009,1.1489719174965263,0.016055558,0.95618,104902.54326959592,17.633465,460,13.135402,13.4272785,12.68197,827.7242,839.4856,849.6004,826.7222,836.2747,845.2585,6377811981538168971,,,0,6377811981538168971,17.9971,0.0337,1,14.72656,0.014047,,,,,,,12.97878,0.01746495,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.186,0.026,11.887,0.032,11.828,0.02,AAA,222,111,000,1,11.791,0.024,11.832,0.023,11.606,0.233,8.375,,hhh0,0,AABU,0000,                            ,,,,        ,,-0.0744432762401855,0.006382105019083168,4.026229509207576,0.010479790837628107,6023.857182774746,9.06065514154446,33.74493505388112,0.2855827978322716,0.007539586542897963,0.008021381369440486,14,1.7414165530366088,3.169999999999998,False
151,604687006790508672,604687006790508672,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671261735551079,08530366+1122208 ,J085303.65+112220.7,133.26527721050851,11.37245807416114,14.179152,14.5167,709.8401,13.685727,886.79004,1.1645986658564575,0.021491777,1.0188869,40554.777922599,6.9121842,538,14.167262,14.493334,13.674269,811.4507,829.1842,844.2512,816.7085,829.30817,843.3104,6377811980464424245,,,0,6377811980464424245,19.5421,0.0784,0,15.92739,0.01279206,14.58349,0.01453861,,,,,13.95602,0.02005319,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.119,0.023,12.839,0.032,12.767,0.026,AAA,222,111,000,1,12.763,0.024,12.815,0.027,12.277,,8.842,,0000,0,AAUU,0000,                            ,,,,        ,,0.26,0.048,4.408,0.078,5624.71,65.35,33.59,9999.0,,,1,0.0,0.0,True
152,604687006790509568,604687006790509568,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671261735551073,08530402+1121451 ,J085304.02+112145.1,133.2667788498776,11.362542342242907,14.169391,14.497519,968.8608,13.684729,1096.3837,1.1279966448695167,0.021425175,1.0006956,40922.4485821814,6.493064,538,14.157463,14.475568,13.674062,839.1236,854.75323,871.1431,839.9639,855.1617,872.9407,6377811980464424198,,,0,6377811980464424198,19.5179,0.0783,0,15.84891,0.01276579,14.56274,0.01453908,,,,,13.95347,0.02005249,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.171,0.026,12.861,0.03,12.738,0.023,AAA,222,111,000,1,12.773,0.025,12.792,0.027,12.494,,8.886,,0000,0,AAUU,0000,                            ,,,,        ,,-0.087,0.023,4.335,0.038,5881.96,32.74,41.66,0.94,0.085,0.018221,1,0.0,0.0,False
153,604689308892956416,604689308892956416,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671261735616568,08534672+1123307 ,J085346.71+112330.6,133.4446869573077,11.391869911840047,11.696172,12.221096,1205.7496,11.045057,2002.8096,1.1175597377427697,0.02319519,1.2043529,396163.78217642993,68.51089,621,11.69268,12.190141,11.034521,852.75824,871.3831,889.3639,847.20935,865.9122,888.13837,6377811980464424355,,,0,6377811980464424355,19.9587,0.1008,17,14.56393,0.02115294,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,10.225,0.019,9.73,0.026,9.624,0.022,AAA,222,111,000,1,9.564,0.022,9.648,0.021,9.564,0.048,8.306,,0000,0,AAAU,0000,                            ,,,,        ,,0.016737681954733987,0.016188480303622643,3.1318991178371482,0.025711188263462918,4875.843459524981,24.087424699413862,32.512144360751826,0.5912415262237892,0.07275009251004673,0.019343967894895633,14,0.4835057925236875,1.6799999999999997,False
154,604695734164025216,604695734164025216,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671261735616560,08533923+1130367 ,J085339.22+113036.6,133.41347082446273,11.510194998125193,13.69775,14.048364,755.5953,13.191259,1794.8325,1.1580159094671614,0.020413714,1.027013,63159.98429538212,10.760602,589,13.686262,14.027973,13.181261,819.45245,831.0521,851.8556,816.8984,830.51843,847.3174,6377811980464424920,,,0,6377811980464424920,19.1572,0.0666,17,15.50147,0.02133534,14.13232,0.01961771,,,,,13.50078,0.01533947,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.653,0.025,12.32,0.031,12.264,0.023,AAA,222,111,000,1,12.202,0.022,12.254,0.024,11.857,,8.828,,0000,0,AAUU,0000,                            ,,,,        ,,-0.19270098104361058,0.01797540829529014,4.155114404365589,0.02997886100033329,5699.63191721558,23.725449800919858,16.901389238426045,0.6621164723925596,0.05458100794099889,0.020484704046174744,5,22.37930583613768,47.98,False
155,604696730596495744,604696730596495744,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671261735420189,08521656+1119380 ,J085216.54+111938.2,133.0689864242099,11.327285846074458,9.691226,10.365973,1203.2787,8.935135,1574.4032,1.1786922233481287,0.016383786,0.9383859,2492055.941758666,311.2924,410,9.695972,10.345045,8.924694,813.86475,825.4817,834.7976,810.98883,824.3264,836.9153,6377811980464424018,,,0,6377811980464424018,19.7233,0.0863,0,13.5689,0.01622162,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,7.875,0.023,7.233,0.036,7.119,0.018,AAA,111,111,000,1,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,,0.004428571428571428,0.01814229470444291,2.3734285714285717,0.029481228894719727,4333.171428571428,24.699978311152996,33.478571428571435,3779.2667656192625,,,7,0.00010041920484897427,1.4199999999999946,True
156,604699445015802624,604699445015802624,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671261735485653,08524464+1125494 ,J085244.64+112549.3,133.18602722988913,11.43038342339596,13.768861,14.0688095,1306.3478,13.314648,1085.0411,1.125665209670883,0.019319639,0.9965239,59194.23854517382,10.186319,440,13.756668,14.050883,13.304903,841.9373,855.7353,871.6926,839.08295,853.68195,867.45764,6377811980464424588,,,0,6377811980464424588,18.7961,0.0536,0,15.32341,0.0142341,14.20709,0.01908704,,,,,13.60694,0.01750126,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.821,0.023,12.561,0.032,12.474,0.023,AAA,222,111,000,1,12.463,0.024,12.481,0.025,11.976,,9.033,,0000,0,AAUU,0000,                            ,,,,        ,,-0.09035123631975643,0.01983657682140853,4.084170902125187,0.03321946872727548,5886.287459754075,26.922217821505704,32.57558243496204,0.8133343599758299,-0.011185840411498699,0.022614257953713652,3,1.4854146073144237,2.889999999999997,False
157,604701128643010816,604701128643010816,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671261735420085,08515555+1124102 ,J085155.55+112410.2,132.9814581759917,11.402861853738571,13.152819,13.444772,1199.8104,12.704289,1474.6909,1.1546228221033752,0.0152747575,0.92953676,104475.06675707847,15.886789,440,13.139835,13.426375,12.693227,821.9559,831.7302,840.34357,821.86163,832.48035,840.42084,6377811980464424368,,,256,6377811980464424368,17.8904,0.033,0,14.71371,0.01634786,,,,,,,13.00794,0.01345553,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.19,0.035,11.995,0.024,11.879,0.024,AAA,222,221,cc0,1,11.84,0.024,11.878,0.022,12.192,0.43,8.338,,0000,0,AACU,0000,                            ,,,,        ,,-0.07386338222227709,0.006331505531676818,4.03657881431097,0.01033558762538313,6076.624563521643,9.139966135731674,34.67362473783956,0.29290435721047975,-0.020273087719139313,0.006412226218939883,13,3.5643979593239736,5.439999999999998,False
