Unnamed: 0,dr2_source_id,dr3_source_id,Cluster,SimbadName_cluster,e_plx_cluster,plx_cluster,skymapper_id,sdss_id,twomass_id,allwise_id,ra2000,dec2000,gmag,bpmag,rpmag,parallax,parallax_error,ruwe,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_n_obs,gmag_edr3,bpmag_edr3,rpmag_edr3,r_lo_geo,r_med_geo,r_hi_geo,r_lo_photogeo,r_med_photogeo,r_hi_photogeo,objid_NUV,NUVmag,e_NUVmag,Nafl,objid_FUV,FUVmag,e_FUVmag,Fafl,psfMag_uSDSS,psfMagErr_uSDSS,psfMag_gSDSS,psfMagErr_gSDSS,psfMag_rSDSS,psfMagErr_rSDSS,psfMag_iSDSS,psfMagErr_iSDSS,psfMag_zSDSS,psfMagErr_zSDSS,u_flags,u_nimaflags,u_ngood,e_u_psf,u_psf,v_flags,v_nimaflags,v_ngood,e_v_psf,v_psf,g_flags,g_nimaflags,g_ngood,g_psf,e_g_psf,r_flags,r_nimaflags,r_ngood,r_psf,e_r_psf,i_flags,i_nimaflags,i_ngood,i_psf,e_i_psf,z_flags,z_nimaflags,z_ngood,z_psf,e_z_psf,object_01,j_m,j_msigcom,h_m,h_msigcom,k_m,k_msigcom,ph_qual_1,rd_flg,bl_flg,cc_flg,use_src,designation,w1mpro,w1sigmpro,w2mpro,w2sigmpro,w3mpro,w3sigmpro,w4mpro,w4sigmpro,cc_flags,ext_flg,ph_qual_2,moon_lev,asassn_name,Mean Vmag_ASASSN,amplitude_ASASSN,period_ASASSN,Type_ASASSN,class_probability_ASASSN
1713,249293478258283904,249293478258283904,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03352001+4854390,J033520.03+485438.6,53.83342389089034,48.91082125171397,15.449088,16.827345,14.291824,5.773457002725499,0.034355417,1.0200367,12647.446925544236,8.512239,482,15.43236,16.823256,14.272132,170.7574,171.90828,172.9645,170.6654,171.68947,172.77255,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03352001+4854390,12.638,0.026,11.958,0.03,11.739,0.02,AAA,222,111,000,1,J033520.03+485438.6,11.662,0.023,11.532,0.021,11.633,0.194,9.052,,0000,0,AABU,0011,,,,,,
1718,249318148550233472,249318148550233472,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03305526+4839228,J033055.29+483922.5,52.730308162435776,48.656334580510645,15.461759,16.837065,14.306996,5.699079345902756,0.03731417,1.0670254,12599.971842173503,9.487496,345,15.436443,16.809269,14.280351,172.93129,174.00461,175.19449,172.63606,173.82777,174.91064,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03305526+4839228,12.657,0.023,12.009,0.03,11.782,0.023,AAA,222,111,000,1,J033055.29+483922.5,11.67,0.024,11.543,0.022,11.365,0.18,8.977,,0000,0,AABU,0000,,,,,,
2203,442979289077843456,442979289077843456,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03185769+5155366,J031857.71+515536.3,49.74039890125937,51.92682073305117,15.4756,16.899689,14.30232,5.536642688030306,0.034367327,1.0626605,12414.557737731904,12.116765,436,15.4525385,16.880627,14.283562,177.64204,178.84737,180.06296,178.05626,178.98315,180.03947,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03185769+5155366,12.649,0.022,11.946,0.019,11.727,0.022,AAA,222,111,000,1,J031857.71+515536.3,11.586,0.024,11.474,0.022,10.914,0.113,8.863,0.431,0000,0,AABC,0000,,,,,,
2160,442414346259448320,442414346259448320,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03325598+5150459,J033256.01+515045.8,53.23330186171999,51.84611117566283,15.492187,16.909103,14.315513,5.751435817480994,0.032148007,0.9982,12197.980249639251,11.74707,410,15.471647,16.90306,14.301056,171.4529,172.45287,173.62386,171.35551,172.23187,173.36511,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03325598+5150459,12.673,0.026,11.996,0.031,11.78,0.025,AAA,222,111,000,1,J033256.01+515045.8,11.589,0.023,11.481,0.021,11.095,0.12,8.68,,0000,0,AABU,0000,,,,,,
1632,248994582892625920,248994582892625920,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,1237670961635002215,03351885+4756050,J033518.87+475604.7,53.82858511814391,47.9347486827143,15.49569,16.924957,14.319172,5.691220031885536,0.035654996,1.0583985,12169.569986773771,7.8635244,351,15.474178,16.908571,14.299193,172.9709,173.98683,174.94917,173.17969,174.24255,175.34688,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,19.66016,0.03600371,17.36264,0.0101717,16.02027,0.02132411,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03351885+4756050,12.678,0.021,11.991,0.03,11.748,0.027,AAA,222,111,000,1,J033518.87+475604.7,11.639,0.024,11.501,0.022,11.344,0.175,8.978,,0000,0,AABU,0011,,,,,,
2075,441663998293948544,441663998293948544,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03232271+4929395,J032322.74+492939.3,50.84467701815738,49.49432294445525,15.508425,16.955873,14.315618,5.786479613608114,0.03967918,1.1175319,12061.423951876504,17.342173,340,15.4838705,16.946415,14.294634,170.03166,171.42603,173.03462,170.09987,171.12474,172.33563,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03232271+4929395,12.613,0.022,11.95,0.023,11.705,0.016,AAA,222,111,000,1,J032322.74+492939.3,11.635,0.023,11.482,0.021,11.404,0.172,8.971,,0000,0,AABU,0000,,,,,,
1763,250091723698373888,250091723698373888,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03553007+4900222,,58.875295458307,49.00622422566888,15.548829,16.989508,14.356012,5.903744522137703,0.03706261,1.0818789,11639.43560688428,9.750443,440,15.522537,16.981142,14.334728,166.70155,167.89275,168.94928,167.0445,167.93365,169.11064,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03553007+4900222,12.656,0.027,11.971,0.036,11.762,0.03,AAA,222,111,000,1,,,,,,,,,,,-2147483648,,,,,,,,
1965,441405784860291328,441405784860291328,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03270262+4847023,,51.76099262810216,48.7839888188898,15.550589,16.957487,14.364375,5.821066833288591,0.042922195,1.0838243,11566.628579048203,8.603265,314,15.52935,16.933056,14.34376,169.3018,170.49979,171.82497,169.05135,170.31801,171.73581,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03270262+4847023,12.671,0.028,12.038,,11.869,,AUU,266,200,c00,1,,,,,,,,,,,-2147483648,,,,,,,,
1581,248221901095145344,248221901095145344,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,1237670459125006740,03361684+4730573,J033616.87+473057.0,54.07021522558318,47.51592458087967,15.56782,16.985813,14.399711,5.547917065371565,0.03631771,1.0227995,11455.095480629372,6.802596,330,15.53987,16.960827,14.374921,177.47144,178.48012,179.7802,177.42732,178.6208,179.75604,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,20.29124,0.06752256,,,15.99656,0.008411091,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03361684+4730573,12.777,0.023,12.088,0.023,11.821,0.02,AAA,222,111,000,1,J033616.87+473057.0,11.742,0.023,11.586,0.021,11.047,0.111,8.464,,0h00,0,AABU,0111,,,,,,
1800,435362937671731584,435362937672941184,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03240566+4811107,J032405.69+481110.4,51.02362274798022,48.18631941985458,15.574163,17.07447,14.373139,5.594829378461087,0.05525651,1.1483903,11149.95981397667,9.874901,407,15.569183,17.06129,14.354965,175.2855,177.10083,178.75157,174.89876,176.50339,178.02994,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03240566+4811107,12.635,0.021,11.945,0.021,11.697,0.019,AAA,222,111,000,1,J032405.69+481110.4,11.61,0.023,11.451,0.02,11.327,0.173,8.94,,0000,0,AABU,0000,,,,,,
1931,439718962223158272,439718962223158272,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03075758+5024365,,46.98995560279092,50.410131185207646,15.579278,17.033596,14.387235,5.634645623186119,0.033811226,1.0089724,11332.070269132926,11.545411,388,15.551594,17.003077,14.365037,175.00421,175.95972,176.9507,175.20593,176.07213,177.18268,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03075758+5024365,12.7,0.03,12.005,0.03,11.829,0.022,AAA,222,111,000,1,,,,,,,,,,,-2147483648,,,,,,,,
1758,249812756982996992,249812756982996992,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03402264+4954475,J034022.65+495447.2,55.094349522843146,49.91320575162677,15.604759,17.030972,14.428237,5.481073047990623,0.032811295,0.9932272,11088.272199840803,12.9787655,444,15.575207,17.00671,14.403544,179.82115,181.0026,181.97997,179.80345,180.81999,181.84793,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03402264+4954475,12.783,0.022,12.082,0.031,11.854,0.025,AAA,222,111,000,1,J034022.65+495447.2,11.731,0.023,11.598,0.023,11.599,0.183,9.136,,0000,0,AABU,0000,,,,,,
1840,435640736156323200,435640736156323200,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03201212+4856412,J032012.14+485640.9,50.05053320788509,48.94479565274128,15.616276,17.115234,14.412731,5.853666604505862,0.03377739,1.0450764,10877.998982290108,8.507863,422,15.595994,17.103003,14.393922,168.41829,169.36028,170.46658,168.3956,169.28856,170.27072,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03201212+4856412,12.736,0.023,12.082,0.032,11.79,0.021,AAA,222,111,000,1,J032012.14+485640.9,11.657,0.024,11.507,0.021,11.542,0.193,8.776,,dd00,0,AABU,0000,,,,,,
1637,249021830165042816,249021830165042816,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,1237670459662074034,03354449+4803592,,53.935422513273686,48.06643865254501,15.637504,17.125715,14.437224,5.894995185292398,0.04032072,1.0447223,10760.908563843175,11.652039,349,15.607744,17.101295,14.413263,167.10077,168.4311,169.68243,166.83891,167.83833,168.88972,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,20.35948,0.07930888,17.68413,0.03863296,16.19428,0.01780805,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03354449+4803592,12.754,0.033,12.046,0.035,11.811,0.029,AAA,222,111,000,1,,,,,,,,,,,-2147483648,,,,,,,,
2159,442414037022190464,442414037022190464,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03325223+5151003,J033252.25+515100.1,53.21766439871534,51.850105471473725,15.650234,17.082876,14.472611,5.747379593956,0.036444232,1.0850484,10606.795662351788,5.972641,404,15.623406,17.060364,14.449347,171.03824,172.54427,173.65892,171.1793,172.43611,173.64394,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03325223+5151003,12.833,0.024,12.205,0.032,11.946,0.022,AAA,222,111,000,1,J033252.25+515100.1,11.807,0.023,11.679,0.022,11.454,0.177,9.058,,0000,0,AABU,0000,,,,,,
2222,446486353212747008,446486353212747008,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03234861+5348018,J032348.63+534801.4,50.952569394924105,53.80047203040726,15.66106,17.201017,14.451862,5.689577550721429,0.044542085,1.0926254,10475.742060698884,15.139636,339,15.636905,17.180965,14.424731,172.6958,174.13882,175.60626,172.5211,174.1227,175.53731,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03234861+5348018,12.721,0.022,12.044,0.024,11.777,0.021,AAA,222,111,000,1,J032348.63+534801.4,11.653,0.023,11.498,0.021,11.381,0.185,9.056,,0h00,0,AABU,0011,,,,,,
1994,441451895628606848,441451895628606848,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03251099+4904165,J032511.01+490416.2,51.29586731320456,49.07124832824201,15.661275,17.136728,14.457706,5.984922876830004,0.041127335,1.0919428,10515.821886424448,14.187436,333,15.632759,17.126947,14.435665,164.58258,165.70639,166.83003,164.79561,165.80037,166.70193,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03251099+4904165,12.769,0.022,12.118,0.023,11.882,0.019,AAA,222,111,000,1,J032511.01+490416.2,11.712,0.021,11.587,0.021,11.138,0.14,8.69,,0000,1,AABU,0000,,,,,,
1518,243086494599578240,243086494599578240,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03244806+4713088,J032448.08+471308.6,51.20027012167276,47.21912561207312,15.666417,17.150648,14.471807,5.798802754482225,0.036960304,1.0643506,10425.200655009585,13.127187,432,15.642156,17.121254,14.452598,170.1586,171.16042,171.95918,170.22516,171.16142,172.11314,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03244806+4713088,12.776,0.022,12.145,0.031,11.871,0.026,AAA,222,111,000,1,J032448.08+471308.6,11.775,0.024,11.634,0.021,10.945,0.117,8.841,,0h00,0,AABU,0000,,,,,,
1698,249216168846376448,249216168846376448,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03284874+4820248,J032848.76+482024.5,52.2031133578503,48.34022756793825,15.670504,17.127941,14.478639,5.763387376057732,0.044060368,1.0872165,10410.024311590128,8.792253,319,15.643738,17.11159,14.459318,171.17609,172.36766,173.43861,170.76588,171.96233,173.09637,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03284874+4820248,12.76,0.027,12.124,0.032,11.91,0.02,AAA,222,111,000,1,J032848.76+482024.5,11.806,0.022,11.648,0.022,12.462,0.451,9.195,,0000,0,AACU,0000,,,,,,
1509,242928474163931776,242928474163931776,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03222776+4613305,J032227.78+461330.2,50.6157084370109,46.22511602722406,15.673054,17.128454,14.482301,5.492235901065593,0.037787586,1.069944,10362.70704182095,8.063806,445,15.648684,17.107977,14.459458,179.14984,180.2973,181.62222,178.76764,180.06676,181.35153,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03222776+4613305,12.834,0.024,12.175,0.03,11.956,0.027,AAA,222,111,000,1,J032227.78+461330.2,11.799,0.024,11.67,0.022,11.097,0.143,8.687,,0000,0,AABU,0000,,,,,,
2161,442417954031852032,442417954031852032,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03342973+5155271,J033429.74+515526.8,53.62390912289234,51.92419543880276,15.675132,17.120672,14.483618,5.426576221763484,0.03626648,0.9757143,10418.60780451039,18.42273,404,15.642842,17.091358,14.459252,180.97227,182.58015,184.2984,181.44446,182.64229,183.9578,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03342973+5155271,12.776,0.029,12.082,0.032,11.882,0.024,AAA,222,111,000,1,J033429.74+515526.8,11.725,0.023,11.597,0.022,11.618,0.22,9.127,,0000,0,AABU,0000,,,,,,
2017,441507008650680064,441507008650680064,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03300479+4915354,J033004.81+491535.1,52.51999652742055,49.25983237504183,15.681228,17.101881,14.4897,5.8397484125198265,0.0376296,0.99391943,10347.006397199004,13.700247,450,15.650331,17.096796,14.465851,168.98833,169.98642,170.96648,168.85484,169.92271,170.74236,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03300479+4915354,12.813,0.023,12.195,0.032,11.937,0.026,AAA,222,111,000,1,J033004.81+491535.1,11.822,0.023,11.678,0.022,11.874,0.293,8.856,,0000,0,AABU,0000,,,,,,
1998,441458252180075008,441458252180075008,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03244455+4917106,J032444.58+491710.3,51.18569101352996,49.2862716587335,15.690253,17.119871,14.5068655,5.532798668777326,0.037932966,1.0651182,10255.49447248486,9.61271,363,15.659975,17.102085,14.485387,178.19824,179.18431,180.56033,177.88391,178.93211,180.02057,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03244455+4917106,12.855,0.023,12.194,0.023,11.961,0.021,AAA,222,111,000,1,J032444.58+491710.3,11.848,0.023,11.695,0.022,11.484,0.169,9.064,,d000,0,AABU,0000,,,,,,
2157,442291132237382272,442291132237382272,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03275391+5116547,J032753.94+511654.4,51.97466636695153,51.28185127982831,15.698857,17.157787,14.505287,5.643529859386241,0.038671836,1.0445106,10109.385549422572,15.525236,415,15.675555,17.13915,14.485926,174.3322,175.45097,176.82535,174.45831,175.54573,176.52133,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03275391+5116547,12.855,0.023,12.194,0.032,11.969,0.028,AAA,222,111,000,1,J032753.94+511654.4,11.837,0.023,11.692,0.023,11.364,0.177,8.957,,0000,0,AABU,0000,,,,,,
2133,441894002382013568,441894002382013568,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03274341+5048577,J032743.43+504857.4,51.93089396454642,50.81602568493439,15.708448,17.248083,14.495444,6.188806212202416,0.039787542,1.0266443,9954.53338723787,8.344102,400,15.692314,17.24208,14.485268,159.2296,160.16338,161.19151,159.29404,160.3829,161.58098,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03274341+5048577,12.77,0.023,12.107,0.03,11.858,0.026,AAA,222,111,000,1,J032743.43+504857.4,11.73,0.022,11.579,0.022,11.671,0.225,8.999,,dh00,0,AABU,0000,,,,,,
1562,247918332806624896,247918332806624896,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,1237670960024061493,03392971+4626460,J033929.73+462645.8,54.87380954842845,46.44613514546013,15.743599,17.231594,14.545201,6.059793685725438,0.040544216,1.0991603,9706.219036198663,5.9851294,369,15.719742,17.217697,14.524742,162.2988,163.66223,164.66652,162.70201,163.4988,164.54012,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,17.89714,0.0103438,16.39703,0.006200785,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03392971+4626460,12.912,0.023,12.283,0.027,12.044,0.023,AAA,222,111,000,1,J033929.73+462645.8,11.845,0.023,11.686,0.023,11.674,0.254,9.005,,0000,0,AABU,0111,,,,,,
1498,242465575469107968,242465575469107968,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03155008+4517201,J031550.11+451719.9,48.95869282782363,45.2889182088356,15.746427,17.245996,14.533663,5.7948602426875855,0.041291736,1.0307013,9730.78141148934,9.463322,274,15.716997,17.245562,14.511545,169.99986,170.92563,171.80322,169.34401,170.66234,171.8469,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03155008+4517201,12.841,0.025,12.206,0.031,11.929,0.02,AAA,222,111,000,1,J031550.11+451719.9,11.764,0.023,11.616,0.024,11.165,0.144,9.067,,hhh0,0,AABU,0000,,,,,,
2190,442673968442584832,442673968442584832,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03250721+5111365,J032507.23+511136.1,51.28003116668303,51.19344994701115,15.753263,17.292606,14.5392065,5.791711035909564,0.039213702,1.0062053,9716.948986454989,19.695204,433,15.718542,17.25301,14.51565,169.9686,170.97623,172.19662,170.10606,170.96725,171.99438,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03250721+5111365,12.79,0.022,12.133,0.025,11.905,0.02,AAA,222,111,000,1,J032507.23+511136.1,11.773,0.024,11.599,0.022,11.793,0.25,9.1,,d000,0,AABU,0000,,,,,,
1785,435278343996248704,435278343996248704,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03200096+4745302,J032000.97+474530.0,50.00400013854218,47.758386100012906,15.758839,17.244509,14.567516,5.694703815616509,0.04296622,1.0594249,9592.0924192163,8.5953865,353,15.732583,17.23024,14.548366,172.67776,173.98264,175.39352,172.75912,174.24612,175.43564,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03200096+4745302,12.88,0.022,12.202,0.019,11.992,0.019,AAA,222,111,000,1,J032000.97+474530.0,11.823,0.024,11.714,0.023,11.547,0.219,8.685,,hh00,0,AABU,0000,,,,,,
1499,242493789115621248,242493789115621248,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03182876+4511095,J031828.77+451109.1,49.61985731922261,45.18596343055478,15.767696,17.25113,14.559407,5.842672337268548,0.037298676,1.059381,9530.018395524665,15.004485,425,15.739633,17.23516,14.53071,168.19336,169.3664,170.55597,168.79099,169.7847,170.68362,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03182876+4511095,12.891,0.024,12.224,0.031,11.98,0.021,AAA,222,111,000,1,J031828.77+451109.1,11.795,0.023,11.657,0.022,11.086,0.124,8.448,,0h00,0,AABU,0000,,,,,,
2064,441648398972798080,441648398972798080,alphaPer,alpha Per cluster    ,0.005,5.718,-9223372036854775808,-9223372036854775808,03234570+4919527,J032345.73+491952.4,50.94049127737573,49.331296701772175,15.769235,17.244438,14.564705,5.546080075729636,0.047332853,1.1051768,9514.64976967578,8.101989,337,15.7413845,17.220907,14.545015,177.4032,178.97427,180.53862,176.92351,178.38972,179.65372,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03234570+4919527,12.883,0.021,12.266,0.023,11.998,0.019,AAA,222,111,000,1,J032345.73+491952.4,11.889,0.023,11.724,0.022,11.606,0.244,8.509,,0000,0,AABU,0000,,,,,,
