index,eep,age,feh,mass,initial_mass,radius,density,logTeff,Teff,logg,logL,Mbol,delta_nu,nu_max,phase,dm_deep,Gaia_G_DR2Rev_mag,GALEX_NUV_mag,SDSS_u_mag,SDSS_z_mag,2MASS_J_mag,2MASS_H_mag,2MASS_Ks_mag,WISE_W1_mag,WISE_W2_mag,parallax,distance,AV
5418,414.0410333691548,9.87714430314221,-0.09321198997378828,1.0100566848362837,1.0104225652115766,1.244089403005112,0.7400935787287495,3.771968951458585,5915.542810851845,4.252815696285347,0.23210028710975117,4.159749282225622,103.97257046515615,1999.9340820210912,0.0,0.0019401116407958502,13.806969488300433,18.696374750821313,15.36282601098038,13.689876825524944,12.85981218795015,12.548539362087297,12.515797344551105,12.504739014781464,12.517304737058513,1.1334071867722946,882.2954465709626,0.0001254308469826245
5419,418.55416246318714,9.900483192706941,-0.10049176509242184,1.0041617470438815,1.0045497281761535,1.2650153902915564,0.6993643004157374,3.7709123690647086,5901.119972828889,4.235717879823902,0.24245503407451685,4.133862414813708,101.24547068124595,1924.8419337518042,0.0,0.0018494510123292231,13.807323701217395,18.7163219057645,15.370615736529963,13.686922876781104,12.854658487074191,12.540838390512167,12.507749245604952,12.496425132009389,12.509234755057946,1.1203462013820589,892.5812385193079,0.0001960413215759527
5420,414.69444940832716,9.869746022280284,-0.07861101692424113,1.0181978192126464,1.0185667111605365,1.2568970523433693,0.7234922452272788,3.772065134820716,5916.695264231263,4.2474165074875225,0.24139388087190788,4.136515297820231,102.81890932616983,1975.0125388763186,0.0,0.0019245654470131388,13.807288702939182,18.7179450513497,15.368222582577664,13.690490480113027,12.860697345385464,12.550199144205248,12.517325570722713,12.50636805642054,12.519314512328897,1.1206223972899347,892.3612471233461,0.0001968600944052543
5421,422.3700748186437,9.91862906522533,-0.10356973380814997,1.0000056713760859,1.000411932561803,1.2844643503138344,0.6659266179932105,3.7698083126316444,5886.229042098716,4.220738459499735,0.2511767736740934,4.112058065814767,98.91488356216684,1862.4076401944524,0.0,0.0017853666476462904,13.807428831365918,18.743227876873352,15.379808133383317,13.683652985508472,12.849183642539465,12.532897454370111,12.499421350683459,12.487870170811817,12.501075184542918,1.1094431881903597,901.3530486686072,0.0001403923139515909
5422,422.3700748186437,9.91862906522533,-0.10356973380814997,1.0000056713760859,1.000411932561803,1.2844643503138344,0.6659266179932105,3.7698083126316444,5886.229042098716,4.220738459499735,0.2511767736740934,4.112058065814767,98.91488356216684,1862.4076401944524,0.0,0.0017853666476462904,13.807428831365918,18.743227876873352,15.379808133383317,13.683652985508472,12.849183642539465,12.532897454370111,12.499421350683459,12.487870170811817,12.501075184542918,1.1094431881903597,901.3530486686072,0.0001403923139515909
5423,419.0761356808233,9.905195591698194,-0.07536297592951001,1.006477702285217,1.00686595529959,1.2677837075788456,0.6966735985405228,3.769337043084185,5879.550619403979,4.23487390992916,0.23802254345294918,4.144943641367627,101.07374813985945,1924.7361734252368,0.0,0.0018590983700293284,13.806893565353302,18.8002775390066,15.394006009450845,13.681526783386415,12.846330793422613,12.52995527757741,12.496040589302769,12.48464906411185,12.49899824698721,1.1257138849476216,888.3251893499822,0.0001190871056811202
5424,414.9929517663196,9.873124217044122,-0.07805421371273624,1.0169015050478452,1.0172715735103508,1.2568392726162783,0.722652326757558,3.77177947112325,5912.8021273551185,4.246901486748825,0.24021219240898722,4.139469518977533,102.77247906618192,1973.3083599973156,0.0,0.001921446960916956,13.807208591985587,18.72689844146566,15.370974110723559,13.689488131373471,12.859120880859551,12.548004967757644,12.515017970094474,12.504015301494075,12.517115775627182,1.1222612240406589,891.0581409910413,0.0002423246308716251
5425,412.7557149418283,9.873491717189701,-0.07496200405936365,1.0124855671536643,1.0128439883882057,1.2376343424354113,0.7536260148340165,3.771176537766834,5904.5928307105905,4.258401230454749,0.2244139722463121,4.17896506938422,104.88739553798976,2027.7036735727715,0.0,0.001992257974814491,13.807068493601765,18.747698550435707,15.37691766464774,13.687392788309257,12.855871412568739,12.543466082387832,12.510253569078483,12.499209100481659,12.51273004764667,1.1429676312210566,874.9154155237788,0.0002031930468931378
5426,415.1838472099345,9.88550353136136,-0.09867230223619425,1.006567385963655,1.0069387595469013,1.2468837091239455,0.7324933493685253,3.771663592202262,5911.412609464558,4.24934741162118,0.23284176709799295,4.157895582255017,103.48046500268671,1984.7115428007583,0.0,0.0019141953482149042,13.807152061908548,18.696721551432624,15.363799457488543,13.689099770114513,12.858378757497524,12.546239141801935,12.513434203334073,12.502278853364253,12.514816965052173,1.1326369170447075,882.8954671627819,0.0001439003317026689
5427,415.6506628533583,9.896902287280035,-0.08213404525398085,1.003459566325666,1.0038312314220192,1.2434261662367438,0.7360174783987644,3.7699026152354373,5887.289745319757,4.25039504576152,0.22345652623853074,4.181358684403674,103.77325952735048,1993.3105601228974,0.0,0.0019169450657513722,13.807204298246429,18.772734230987094,15.386001591671745,13.683547970003158,12.849441561920356,12.533983246625748,12.500369758344076,12.489055662299549,12.50295898058772,1.1447283792449594,873.5696765546955,0.0001447452685809097
