dr2_source_id,dr3_source_id,Cluster,SimbadName_cluster,e_plx_cluster,plx_cluster,skymapper_id,sdss_id,twomass_id,allwise_id,panstarrs1,ra2000,dec2000,gmag,bpmag,rpmag,parallax,parallax_error,ruwe,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_n_obs,gmag_edr3,bpmag_edr3,rpmag_edr3,r_lo_geo,r_med_geo,r_hi_geo,r_lo_photogeo,r_med_photogeo,r_hi_photogeo,objid_NUV,NUVmag,e_NUVmag,Nafl,objid_FUV,FUVmag,e_FUVmag,Fafl,psfMag_uSDSS,psfMagErr_uSDSS,psfMag_gSDSS,psfMagErr_gSDSS,psfMag_rSDSS,psfMagErr_rSDSS,psfMag_iSDSS,psfMagErr_iSDSS,psfMag_zSDSS,psfMagErr_zSDSS,u_flags,u_nimaflags,u_ngood,e_u_psf,u_psf,v_flags,v_nimaflags,v_ngood,e_v_psf,v_psf,g_flags,g_nimaflags,g_ngood,g_psf,e_g_psf,r_flags,r_nimaflags,r_ngood,r_psf,e_r_psf,i_flags,i_nimaflags,i_ngood,i_psf,e_i_psf,z_flags,z_nimaflags,z_ngood,z_psf,e_z_psf,object_01,j_m,j_msigcom,h_m,h_msigcom,k_m,k_msigcom,ph_qual_1,rd_flg,bl_flg,cc_flg,use_src,designation,w1mpro,w1sigmpro,w2mpro,w2sigmpro,w3mpro,w3sigmpro,w4mpro,w4sigmpro,cc_flags,ext_flg,ph_qual_2,moon_lev,asassn_name,Mean Vmag_ASASSN,amplitude_ASASSN,period_ASASSN,Type_ASASSN,class_probability_ASASSN,gMeanPSFMag,gMeanPSFMagErr,rMeanPSFMag,rMeanPSFMagErr,iMeanPSFMag,iMeanPSFMagErr,zMeanPSFMag,zMeanPSFMagErr,yMeanPSFMag,yMeanPSFMagErr
66980362877378432,66980362877378432,Pleiades,Pleiades,0.005,7.364,,,03495291+2538509,J034952.93+253850.3,,57.47048208958928,25.647450600221365,9.428313,9.721998,9.000336,7.246003957202509,0.017314317,1.014025,3170797.223495379,423.23157,452,9.434445,9.706347,8.994207,137.09808,137.52115,137.82251,136.97551,137.3039,137.63046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03495291+2538509,8.489,0.02,8.332,0.017,8.254,0.02,AAA,111.0,111.0,000,1.0,J034952.93+253850.3,8.211,0.023,8.209,0.02,8.215,0.022,7.751,0.185,0000,0.0,AAAB,1100.0,,,,,,,,,,,,,,,,
71371262561007232,71371262561007232,Pleiades,Pleiades,0.005,7.364,,,03400307+2744259,J034003.09+274425.3,,55.0128426804379,27.740513916602666,9.496123,9.771803,9.097683,7.166965774617082,0.023452975,0.9874615,2973327.3110558,1032.1556,218,9.50426,9.754754,9.089918,138.45276,138.85301,139.18034,138.48524,138.85733,139.28337,6.376932306739792e+18,14.0913,0.0076,17.0,6.376932306739792e+18,19.191,0.1358,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03400307+2744259,8.638,0.026,8.479,0.055,8.373,0.027,AAA,111.0,111.0,000,1.0,J034003.09+274425.3,8.341,0.023,8.362,0.021,8.316,0.023,8.104,0.295,0000,0.0,AAAB,0.0,ASASSN-V J034003.11+274425.0,9.58,0.47,,ROT:,0.515,,,,,,,,,,
66960262430594816,66960262430594816,Pleiades,Pleiades,0.005,7.364,,,03501766+2522464,J035017.68+252245.9,,57.57363636673475,25.379567566340445,9.518376,9.797171,9.110006,7.23941620088313,0.03129381,1.0734888,2917982.347936804,504.34613,391,9.52466,9.781733,9.102612,136.85954,137.4245,138.12155,137.13794,137.6372,138.17801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03501766+2522464,8.645,0.021,8.469,0.029,8.382,0.017,AAA,112.0,111.0,000,1.0,J035017.68+252245.9,8.339,0.023,8.362,0.02,8.351,0.023,8.09,0.265,0000,0.0,AAAB,1100.0,,,,,,,,,,,,,,,,
53783852522073856,53783852522073856,Pleiades,Pleiades,0.005,7.364,,,04034416+2256395,J040344.18+225638.9,,60.93404536135104,22.94428444659492,9.519195,9.854682,9.046169,7.282259996149298,0.019416872,1.2039791,2914683.3190296125,436.3418,494,9.525888,9.839075,9.037824,136.32654,136.69794,137.0715,136.41736,136.7136,137.02158,6.376861932626905e+18,14.3225,0.0052,0.0,6.376861932626905e+18,20.019,0.1654,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04034416+2256395,8.519,0.035,8.262,0.02,8.183,0.024,AAA,111.0,111.0,000,1.0,J040344.18+225638.9,8.159,0.024,8.169,0.021,8.17,0.022,8.131,0.28,0000,0.0,AAAB,1100.0,,,,,,,,,,,,,,,,
69819027020489088,69819027020489088,Pleiades,Pleiades,0.005,7.364,,,03452412+2453095,J034524.14+245309.0,,56.35052890642719,24.885981746182075,9.562554,9.845963,9.154715,7.384165584979173,0.0156025095,1.0151197,2797398.275181854,919.04987,283,9.570481,9.832442,9.147874,134.52248,134.8354,135.11964,134.48566,134.80553,135.08783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03452412+2453095,8.686,0.02,8.572,0.044,8.419,0.023,AAA,111.0,111.0,000,1.0,J034524.14+245309.0,8.39,0.023,8.402,0.019,8.37,0.025,7.952,0.226,HH00,0.0,AAAB,0.0,,,,,,,,,,,,,,,,
65819965792011904,65819965792011904,Pleiades,Pleiades,0.005,7.364,,,03542159+2404323,J035421.60+240431.9,,58.58994582847235,24.0756911789507,9.590614,9.879438,9.175774,7.38953573788731,0.015949212,0.99219394,2729583.512395672,795.2404,443,9.597126,9.863168,9.166551,134.51839,134.7248,134.99864,134.4754,134.74617,135.02946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03542159+2404323,8.687,0.021,8.48,0.034,8.424,0.021,AAA,112.0,111.0,000,1.0,J035421.60+240431.9,8.392,0.023,8.386,0.019,8.362,0.023,7.996,0.24,0000,1.0,AAAB,1100.0,,,,,,,,,,,,,,,,
69964879813013248,69964879813013248,Pleiades,Pleiades,0.005,7.364,,,03472088+2531331,J034720.89+253132.5,,56.8369972474141,25.525841365857787,9.691098,10.004301,9.241182,7.44663752434784,0.02141899,1.1370097,2490907.6083497503,1249.1261,225,9.696473,9.988295,9.23546,133.34738,133.66974,134.14375,133.1897,133.5705,133.965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03472088+2531331,8.72,0.026,8.463,0.055,8.435,0.033,AAA,111.0,111.0,000,1.0,J034720.89+253132.5,8.387,0.023,8.396,0.022,8.365,0.025,8.512,0.339,0000,0.0,AAAB,1100.0,ASASSN-V J034720.81+253131.5,9.83,0.38,,ROT:,0.567,,,,,,,,,,
64317998547641344,64317998547641344,Pleiades,Pleiades,0.005,7.364,,,03422399+2128245,J034224.00+212824.1,,55.599978152987696,21.473490572711896,9.706455,10.001363,9.283285,7.844363525705177,0.019914329,1.0946826,2455190.383112203,612.0982,261,9.712154,9.986304,9.27505,126.551285,126.884224,127.15596,126.6578,126.94658,127.30926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03422399+2128245,8.797,0.021,8.604,0.029,8.526,0.019,AAA,112.0,111.0,000,1.0,J034224.00+212824.1,8.48,0.023,8.503,0.02,8.479,0.026,8.031,0.267,0000,0.0,AAAB,0.0,ASASSN-V J034224.14+212825.0,9.97,0.44,,VAR,0.287,,,,,,,,,,
69811948914407168,69811948914407168,Pleiades,Pleiades,0.005,7.364,,,03444075+2449067,J034440.76+244906.2,,56.16982323589919,24.818535939370108,9.712552,10.004615,9.290267,7.489501972504944,0.021575358,1.1954098,2447700.1673889463,1208.5919,237,9.715471,9.987203,9.281519,132.64198,133.00528,133.3658,132.43768,132.89268,133.30617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03444075+2449067,8.783,0.021,8.54,0.038,8.513,0.023,AAA,112.0,111.0,000,1.0,J034440.76+244906.2,8.446,0.023,8.459,0.021,8.449,0.026,8.34,0.385,0000,0.0,AAAC,0.0,ASASSN-V J034440.79+244907.2,9.8,0.44,,ROT:,0.592,,,,,,,,,,
67618285777617664,67618285777617664,Pleiades,Pleiades,0.005,7.364,,,03353168+2249250,J033531.70+224924.4,,53.88205825156663,22.82358545999129,9.729503,10.021291,9.311025,7.532695664265256,0.018618654,1.1501563,2406585.975310731,804.7371,241,9.733864,10.003591,9.30285,131.79242,132.1255,132.50839,131.82637,132.07149,132.4482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03353168+2249250,8.831,0.026,8.599,0.024,8.541,0.017,AAA,112.0,111.0,000,1.0,J033531.70+224924.4,8.526,0.149,8.554,0.02,8.517,0.025,8.63,0.423,0000,0.0,BAAC,0.0,,,,,,,,,,,,,,,,
